Arabizi,Arabic
7yetik,حياتك
7iyetkom,حياتكم
7iyetna,حياتنا
7yetou,حياته
heyetha,حياتها
hyetha,حياتها
hyeti,حياتي
7ayear,حيار
7yela,حيالة
7aya,حية
haya,حية
hayya,حية
7it,حيط
7ila,حيلة
7ayin,حين
7inha,حينها
7ayawan,حيوان
7yout,حيوط
hayin,حيين
kh,خ
khatem,خاتم
khadem,خادم
5arej,خارج
5arja,خارجة
5are,خارق
5as,خاص
5asatan,خاصة
5assatan,خاصة
5essa,خاصة
5ate,خاطء
5ater,خاطر
5atrek,خاطرك
khaterni,خاطرني
khatro,خاطره
khatetek,خاطياتك
khatilom,خاطيكم
5af,خاف
5alti,خالتي
5aled,خالد
khales,خالص
5alet,خالط
5aletet,خالطت
5alett,خالطت
5aletni,خالطني
5ale,خالق
5ali,خالي
5amej,خامج
khamej,خامج
5amissan,خامسا
5amim,خامم
5anata8ou,خانته
5ana8a,خانها
5ayeb,خايب
5ayba,خايبة
5aybine,خايبين
5ayebin,خايبين
5eibiin,خايبين
khaybin,خايبين
5ayef,خايف
5ayfe,خايف
khayef,خايف
5ayfa,خايفة
5ayfin,خايفين
5a2in,خاين
5abbezz,خباز
5abti,خبتي
khoubara,خبراء
5ebra,خبرة
5ibra,خبرة
5obz,خبز
khoubayeb,خبيب
kabiteha,خبيتها
5itamouha,ختامها
5tar,ختر
khtart,خترت
khtimneha,ختمناها
5ajal,خجل
5oudh,خد
5addama,خدامة
khdatlek,خدتلك
5dem,خدم
5edma,خدمة
5demtech,خدمتش
5edmethom,خدمتهم
kheditou,خديته
khoudh,خذ
khthe,خذا
5dhit,خذيت
5thina,خذينا
khthina,خذينا
5orr,خر
5rafet,خرافات
5raj,خرج
5arjet,خرجات
5arjett,خرجات
5arja,خرجة
khrajt,خرجت
5arjetou,خرجته
kharrejthon,خرجتهن
khrajli,خرجلي
5rajna,خرجنا
kharrajni,خرجني
kharejhom,خرجهم
5arjou,خرجوا
khrod,خرد
kharamant,خرمانت
5rouj,خروج
khrouj,خروج
5ra,خرى
5ritt,خريت
khrif,خريف
khsara,خسارة
khsert,خسارت
khessret,خسرت
5achebiya,خشبية
5cham,خشم
5achmek,خشمك
5chamkom,خشمكم
5achmou,خشمه
khachmoun,خشمون
khachouum,خشوم
khchoumeeet,خشومات
khchoumet,خشومات
khchayma,خشيمة
5ouset,خصة
5adhar,خضار
5adhra,خضرة
5itab,خطاب
khatak,خطاك
khtaehaw,خطاوي
khtawina,خطاوينا
5outab,خطب
5itabat,خطبات
5otba,خطبة
5outba,خطبة
5otta,خطة
khtar,خطر
5atfet,خطفت
5taftha,خطفتها
5atfouna,خطفونا
5atwet,خطوة
5atiba,خطيبة
5atibi,خطيبي
5atiyettek,خطيتك
5oft,خفت
khofet,خفت
5affit,خفيت
5le,خلا
khelat,خلات
5las,خلاص
5allek,خلاك
khallena,خلانا
5alleha,خلاها
5leye,خلايق
khella,خلة
khales,خلص
khlos,خلص
5alethom,خلطتهم
5latna,خلطنا
khlatna,خلطنا
5aletou,خلطوا
5altou,خلطوا
khlak,خلق
5la9tou,خلقتوا
5al9ek,خلقك
5allouni,خلوني
5allouh,خلوه
khali,خلي
5allit,خليت
5alitelna,خليتلنا
kalifa,خليفة
5alik,خليك
5alikom,خليكم
5likom,خليكم
kkhalil,خليل
5alina,خلينا
khalina,خلينا
5alini,خليني
5allih,خليه
khalih,خليه
5alliha,خليها
5allihom,خليهم
khalihom,خليهم
5aliwha,خليوها
5maj,خمج
cham3eya,خمعية
5ammamt,خممت
5amemna,خممنا
5miret,خميرة
5onnar,خنار
khonnar,خنار
khounarek,خنارك
5nafiss,خنافيس
khanfor,خنفور
5nifri,خنيفري
5ou,خو
kho,خو
5wetik,خواتك
5wetne,خواتنا
kweti,خواتي
5awefa,خوافة
khwaar,خور
5ouf,خوف
5ouk,خوك
5ouh,خوه
5ouha,خوها
5ouya,خويا
5yata,خياطة
5ir,خير
khayran,خيرا
5irelik,خيرلك
5irloo,خيرله
5it,خيط
d,د
de,دا
dab,داب
deepi,دابي
de5el,داخل
de5la,داخلة
dakhlak,داخلك
tikhin,داخلين
dar,دار
daret,دارت
darek,دارك
darkom,داركم
darna,دارنا
darou,داره
darha,دارها
darhom,دارهم
darou,داروا
defa,دافع
defi,دافي
deifi,دافي
dafya,دافية
dali,دالي
deni,داني
dah,داه
dawem,داوم
deyir,داير
dayem,دايم
dayim,دايم
daymi,دايمي
deggez,داڨز
dbabez,دبابز
dbabezz,دبابز
dbebech,دبابش
deba,دبة
debba,دبة
dab,دبح
dbrthelik,دبرتهالك
dbach,دبش
dbachna,دبشنا
dabchy,دبشي
dt,دت
djej,دجاج
do5an,دخان
d5al,دخل
dakhla,دخلة
d5alt,دخلت
da5alet,دخلت
da5let,دخلت
daakalt,دخلت
dakhalet,دخلت
dkalt,دخلت
dkaltelha,دخلتلها
dakhelche,دخلش
d5alna,دخلنا
dakhelni,دخلني
d5oul,دخول
da5il,دخيل
der,در
dra,درا
drabou,درابو
diraset,دراسات
drama,درامة
drahem,دراهم
drewesgh,دراوش
draj,درج
daraja,درجة
darjet,درجة
darjin,درجين
dars,درس
derss,درس
drs,درس
dra3i,درعي
drouj,دروج
dra,درى
drinet,درينات
drina,درينة
dez,دز
deza,دزا
dza3bin,دزعبين
dezha,دزها
dazzen,دزين
dassouss,دسوس
duaa,دعاء
da3ara,دعارة
d3aza,دعازق
da3wa,دعوة
d3wti,دعوتي
dghoff,دغف
doghfa,دغفة
dafter,دفتر
dfentou,دفنتوا
tfin,دفينة
do,دق
d9aye,دقايق
da9it,دقيت
d9i9a,دقيقة
dlel,دلال
daloula,دلولة
dalil,دليل
dlili,دليلي
dam,دم
damer,دمار
demareet,دمرت
dam3et,دمعت
damak,دمك
demi,دمي
demmi,دمي
dn,دن
dnedk,دناكك
denmarck,دنمارك
danouni,دنوني
denya,دنيا
dwena,دوانة
dweha,دواها
dwahom,دواهم
dwayet,دوايات
doub,دوب
douba,دوبة
dou5a,دوخة
dodane,دودان
doura,دورة
doret,دورت
edawar8a,دورها
dourou,دورو
daourou,دوروا
dawroha,دوروها
dawechtlou,دوشتله
dawla,دولة
doun,دون
dwe,دوى
dog,دوڨ
dyar,ديار
dyarkem,دياركم
dieri,دياري
didou,ديدو
dirapi,ديرابي
decembre,ديسمبر
dima,ديما
dimo9ratiya,ديمقراطية
din,دين
dinar,دينار
dinek,دينك
dinik,دينك
degla,دڨلة
daabet,ذابت
dhekreyet,ذاكرات
deyba,ذايبة
dhayba,ذايبة
dhereya,ذرية
dherriya,ذرية
dokht,ذقت
thake,ذكاء
dhekr,ذكر
thaker,ذكر
thekr,ذكر
dhakarniii,ذكرني
dhekreyet,ذكريات
dhki,ذكي
thlel,ذلال
thalek,ذلك
thnoub,ذنوب
dhhab,ذهب
dhawe,ذواق
dhaweb,ذوب
ra,را
rap,راب
rabi3an,رابعا
rapek,رابك
rapkom,رابكم
rapna,رابنا
raphom,رابهم
rappeurat,رابورات
rappeurek,رابورك
rapi,رابي
rabit,رابيت
raje,راجع
rajel,راجل
rajlik,راجلك
rajelw,راجله
rajelha,راجلها
rajli,راجلي
radio,راديو
ras,راس
rasek,راسك
rassha,راسها
rasi,راسي
radhi,راضي
radhya,راضية
rafaat,رافت
rafed,رافد
rafelll,رافل
re9ed,راقد
ra9da,راقدة
re9da,راقدة
rak,راك
rakeb,راكب
rakch,راكش
rakech,راكش
rakom,راكم
rambo,رامبو
rami,رامي
rana,رانا
rando,راندو
rani,راني
rahou,راه
rahom,راهم
rahou,راهو
rahi,راهي
raouf,راوف
ray,راي
rayedh,رايض
rayek,رايك
raykom,رايكم
rab,رب
reba3i,رباعي
rabbaniya,ربانية
raba,ربح
rba7na,ربحنا
rbe7na,ربحنا
reb7o,ربحوا
reb7i,ربحي
rbo,ربع
rabbak,ربك
rabi,ربي
rabia,ربيعة
rabiychfih,ربييشفيه
rat7etni,رتحتني
rte7nelhom,رتحنالهم
rjel,رجال
rajala,رجالة
rejss,رجس
rja,رجع
raja3et,رجعت
raj3tehm,رجعتهم
rja3tou,رجعتوا
rja3na,رجعنا
raj3oulhom,رجعوالهم
rjel,رجل
rojla,رجلة
rajmi,رجمي
rjouli,رجولي
rjolya,رجولية
rjouliya,رجولية
rahbit,رحبة
re7la,رحلة
ra7met,رحمة
rahma,رحمة
rahmet,رحمة
ra7emtou,رحمته
rkhos,رخص
ro5s,رخص
rokhsek,رخصك
rad,رد
radet,ردة
redda,ردة
redetni,ردتني
rdi,ردح
radditou,رديتوا
raditou,رديتوا
rez,رز
roznot,رزنت
rzin,رزين
res,رس
rostom,رستم
rsamna,رسمنا
rasmi,رسمي
rassoul,رسول
rache9et,رشاقة
recha,رشة
rachfa,رشفة
trasatlou,رصاتله
rassatli,رصاتلي
rsassa,رصاصة
ro3b,رعب
raghm,رغم
rafi,رفيق
rafik,رفيق
rakbtethom,رقبتهم
r9ad,رقد
rkad,رقد
r9adna,رقدنا
ra9asin,رقسين
ro93a,رقعة
r9oud,رقود
rkeka,ركاكة
rakib,ركب
rkeb,ركب
rakba,ركبة
roukba,ركبة
rak7ouu,ركحوا
rkechna,ركشنا
rkiztou,ركيزته
rmena,رمانا
ramzeyya,رمزية
ramadan,رمضان
rmaa,رمل
rmal,رمل
raht,رهط
rhodes,رهودس
rhout,رهوط
rahiba,رهيبة
rwa,رواء
rwe7kom,رواحكم
rwehna,رواحنا
rwa7hom,رواحهم
rwe7hom,رواحهم
rawed,رواد
rouwed,رواد
rawejha,روجها
rou,روح
rwe77a,روحة
raw7et,روحت
rawahat,روحت
rawahht,روحت
rou7ek,روحك
rawa7na,روحنا
rawahna,روحنا
rwe7na,روحنا
rou7ou,روحه
rou77a,روحها
rou7i,روحي
rous,روس
rostom,روسطم
raw3a,روعة
romanci,رومانسي
romnsya,رومنسية
raouf,رووف
raoufff,رووف
roua,روى
rouis,رويس
ri2ese,رياسة
riadh,رياض
riyathi,رياضي
ryadhiya,رياضية
riya,رية
riiiit,ريت
riiit,ريت
rit,ريت
ri,ريح
rih,ريح
ri7et,ريحة
rifi,ريفي
ri,ريق
ri9ek,ريقك
ryhmeti,ريماتي
rin,رين
ryous,ريوس
ra2is,رييس
riguel,ريڨل
za,زاح
zed,زاد
zeda,زادا
zeda,زادة
zadet,زادت
zedt,زادت
zedlek,زادلك
zedni,زادني
zedou,زادوا
zatel,زاطل
zaa,زاع
zafouk,زافوك
zakataka,زاكاتاكة
zen,زان
zehi,زاهي
zeyed,زايد
zeydin,زايدين
zab,زب
zabbbbbbb,زب
zeb,زب
zib,زب
zebda,زبدة
zebbou,زبه
zboub,زبوب
zboubna,زبوبنا
zabour,زبور
zabbourk,زبورك
zebi,زبي
za,زة
zoujeja,زجاجة
zdas,زداس
zedet,زدت
zedna,زدنا
zrere,زرارق
zra3tou,زرعتوا
zer9a,زرقة
zriba,زريبة
zrir,زرير
zorri9a,زريقة
zatla,زطلة
z3am,زعام
zaama,زعامة
z3aff,زعفف
za3ma,زعمة
z3im,زعيم
za3im,زعيم
zaghouen,زغوان
zaghwan,زغوان
za9lm,زقلم
zok,زك
zakkara,زكارة
zoukm,زككم
zlabia,زلابية
zlebya,زلابية
zolat,زلاط
zla3tha,زلعتها
zmen,زمان
zzmor,زمر
zomraaa,زمرة
zamil,زميل
znitou,زناته
zendyeni,زندياني
zenzena,زنزانة
zanga,زنقة
zhet,زهات
zhar,زهر
zahri,زهري
zouhaier,زهير
zawej,زواج
zouwoireha,زوارها
zwewle,زوالة
zawali,زوالي
zaweli,زوالي
zawwelli,زوالي
zawja,زوجة
zawjtyn,زوجتين
zourouna,زورونا
zouz,زوز
zwidi,زويدي
zi,زي
ziad,زياد
zayech,زياش
zyen,زيان
zit,زيت
zitoun,زيتون
zitouna,زيتونة
zid,زيد
zidha,زيدها
zidou,زيدوا
zidouni,زيدوني
zine,زين
zaineb,زينب
zina,زينة
zinha,زينها
zayanhom,زينهم
zinou,زينو
s,س
sajed,ساجد
sa7el,ساحل
sa7li,ساحلي
sadisan,سادسا
sadam,سادم
sar,سار
sara,سارح
sere,سارح
ser7a,سارحة
sare,سارق
sari,ساري
ses,ساس
sess,ساس
sa3at,ساعات
se3a,ساعة
sa3di,ساعدي
safiline,سافلين
safiha,سافيها
sa,ساق
sakta,ساقطة
se9ou,ساقه
sa9iya,ساقيا
sakik,ساقيك
seguik,ساقيك
sa9in,ساقين
sa9ina,ساقينا
sa9iha,ساقيها
sac,ساك
saket,ساكت
seket,ساكت
saken,ساكن
saci,ساكي
s2ilit,سالت
selach,سالش
se2louna,سالونا
samara,سامارة
samia,سامية
sandi,ساندي
sehrin,ساهرين
sehel,ساهل
sehla,ساهلة
saye,سايا
seyssa,سايسة
saysouk,سايسوك
sabb,سب
sbedri,سبادري
sebe,سباق
sba9tni,سباقتني
sebben,سبان
sbab,سبب
september,سبتمبر
septembre,سبتمبر
sobhana,سبحان
soub7an,سبحان
seb7a,سبحة
sab5a,سبخة
sab3a,سبعة
sport,سبور
sbou3i,سبوعي
sabouna,سبونا
sbitar,سبيتار
sbitar,سبيطار
sebil,سبيل
stagi,ستاجي
stadet,ستادات
sattar,ستار
setta,ستة
settawousettin,ستةوستين
stad3atna,ستدعتنا
sattar,ستر
starni,سترني
stronglignet,سترونقلينات
satousamma,ستسمى
stanit,ستنيت
stannineh,ستنيناه
stopna,ستوبنا
studioet,ستوديوات
stoukou,ستوكو
settin,ستين
sijin,سجن
soujoun,سجن
sejnane,سجنان
sa7ar,سحار
s7a9itek,سحقتك
skhana,سخانة
sa5ta,سخطة
sa5afni,سخفني
s5oun,سخون
skhon,سخون
skhoun,سخون
skoun,سخون
s5ouna,سخونة
skhouna,سخونة
sid,سد
sedria,سدرية
sir,سر
sarrega,سراقة
serdine,سردينة
sar9a,سرقة
serwel,سروال
swerelkom,سروالكم
srouhi,سروحي
star,سطر
sa3di,سعدي
saadi,سعدي
s3af,سعف
s3iiid,سعيد
s3iiiiiiid,سعيد
sa3id,سعيد
sa3iiiiid,سعيد
sa3ida,سعيدة
sf,سف
safe,سفاح
safretna,سفرتنا
sofiene,سفيان
soufien,سفيان
soufyane,سفيان
sou9at,سقاط
s9af,سقف
s9aff,سقف
ska,سكا
sket,سكات
sketek,سكاتك
skara,سكارة
skala,سكالة
seka,سكة
saker,سكر
soukra,سكرة
sakerli,سكرلي
sakirha,سكرها
scofik,سكفك
skander,سكندر
sokneha,سكنها
sekinaa,سكينة
slee,سلاح
salem,سلام
slm,سلام
slayet,سلاياط
salsal,سلسل
silsilet,سلسلات
soltan,سلطان
sel3a,سلعة
silftik,سلفتك
selfek,سلفك
sallafi,سلفي
selfi,سلفي
selefya,سلفية
selket,سلكت
salem,سلم
sallamna,سلمنا
salim,سليم
slim,سليم
sliman,سليمان
solimen,سليمان
sam,سم
smaa,سما
sama7ni,سماحني
sme7i,سماحي
sma,سماع
smena,سمانا
samaweh,سماواه
sem,سمح
sma,سمع
sma3t,سمعت
som3tou,سمعته
sma3tou,سمعتوا
sam3ek,سمعك
sma3na,سمعنا
sma3ne,سمعنا
sma3ni,سمعني
semiyet,سميات
soumaya,سمية
smid,سميد
smina,سمينة
sne,سنة
senda,سندة
sandwich,سندويش
sanghafoura,سنغافورة
senegal,سنغال
snin,سنين
sahhar,سهار
siham,سهام
sahreyet,سهريات
sahreya,سهرية
sahreyya,سهرية
sahriya,سهرية
sahel,سهل
sehir,سهير
shili,سهيلي
shina,سهينا
saww,سو
sue,سوء
swe7lia,سواحلية
swesa,سواسة
swessa,سواسة
swatrik,سواطرك
sou2el,سوال
sou2eli,سوالي
sweya,سوايع
soubya,سوبية
souret,سورة
souri,سوري
souriya,سورية
souss,سوس
soussa,سوسة
soussi,سوسي
sou,سوق
sou9kom,سوقكم
sawou9ouk,سوقوك
soum,سوم
somek,سومك
soumo,سومه
soumha,سومها
swayet,سوية
sueed,سويد
swisra,سويسرا
si,سي
saye,سيء
sya,سياح
syedtou,سيادته
syedek,سيادك
siyese,سياسة
siyessa,سياسة
siyesi,سياسي
siyesit,سياسيات
siyesiye,سياسية
sayeb,سيب
sayabtou,سيبتوا
sabni,سيبني
saybou,سيبوا
sitezit,سيتزيت
sitirna,سيتيرنا
said,سيد
sayed,سيد
sidek,سيدك
sidou,سيده
sidha,سيدها
sidi,سيدي
cyrina,سيرين
sisouet,سيسوات
sisi,سيسي
say9ouk,سيقوك
saya9oum,سيقوم
siko,سيكو
ssim,سيم
cmaterazzi,سيماتيرازي
cinemaaaaa,سينيما
ch,ش
cha,ش
shtesbak,ش+تسبق
shaa,شاء
cheth,شاث
cha5et,شاخات
cheda,شادة
cheded,شادد
chedli,شادلي
shere,شارع
chara3allah,شارعالله
cherek,شارك
chat,شاط
cha,شاع
sha3el,شاعل
shef,شاف
chahdou,شاهدوا
chahadouha,شاهدوها
chahia,شاهية
chehia,شاهية
chayebtou,شايبتوا
chey5in,شايخين
cheb,شب
chebeb,شباب
chbeba,شبابة
chebebha,شبابها
chebebiyye,شبابية
chbech,شباش
chba,شبع
chab3a,شبعة
shab3et,شبعت
chba3na,شبعنا
shba3na,شبعنا
chabah,شبه
chbi,شبي
chbii,شبي
shabiba,شبيبة
chbik,شبيك
chbikom,شبيكم
chbih,شبيه
chbeha,شبيها
chbihom,شبيهم
chita,شتا
chte,شتا
chtayer,شتاير
chete2im,شتايم
shethebny,شتحبني
shetsama3ny,شتسمعني
chta3rfou,شتعرفوا
chojra,شجرة
cha7arhom,شحرهم
cha7roura,شحرورة
ch7our,شحور
cha5ssiyan,شخصيا
shakhsiet,شخصيات
cha5sitek,شخصيتك
ch5alla,شخلى
ched,شد
shedet,شدات
shadetni,شداتني
chaddet,شدت
chadetni,شدتني
chadna,شدنا
cheddou,شدوا
chedouha,شدوها
shadit,شديت
cheditou,شديته
chadid,شديد
chaddina,شدينا
chadina,شدينا
chadineh,شدينا
char,شر
chrabb,شراب
chret,شرات
chrah,شراه
chrayef,شرايف
chrayek,شرايك
chraykom,شرايكم
chribetkom,شرباتكم
charabtt,شربت
chrabtou,شربته
chorbek,شربك
charah,شرح
chart,شرط
chorta,شرطة
chref,شرف
charfeyya,شرفية
charikeet,شركات
chre,شرى
chrit,شريت
chritli,شريتلي
chritou,شريته
chrithom,شريتهم
chritou,شريتوا
chari3a,شريعة
chsar,شصار
chott,شط
chti,شطح
chtar,شطر
shtar,شطر
chtarkm,شطركم
chti,شطيح
chtayer,شطير
chi3arat,شعارات
cha3b,شعب
cha3ebna,شعبنا
cha3bi,شعبي
sha3ra,شعرة
ch3arna,شعرنا
ch3arha,شعرها
cha3ri,شعري
chagab,شغب
chouf,شف
chfa,شفا
chfaa,شفا
chfayef,شفايف
choft,شفت
chefta,شفتها
shofto,شفتوا
chafti,شفطي
chafa9a,شفقة
choufelha,شفلها
chofna,شفنا
chafek,شفيق
choufili,شفيلي
she9fa,شقفة
chgeg,شقق
ch9aawlk,شقولك
ch9oulek,شقولك
ch9wlik,شقولك
chkawlkom,شقولكم
cha9i9a,شقيقة
cha9ina,شقينا
chak,شك
chake,شك
chok,شك
chkara,شكارة
chkelek,شكالك
chkeli,شكالي
chekame,شكام
chkanou,شكانوا
chkayer,شكاير
chokran,شكرا
chakchouka,شكشوكة
choklata,شكلاطة
chkoun,شكون
chkounou,شكونه
chakit,شكيت
chleyek,شلاك
chleyik,شلايك
chalbi,شلبي
chella,شلة
chlila,شليلة
chamel,شمال
chemel,شمال
chemlazzek,شمالزك
chmaundemch,شماندمش
chemda5lk,شمدخلك
chamsek,شمسك
chamssi,شمسي
chamta,شمطة
chma,شمع
cham3a,شمعة
shama3t,شمعت
chamit,شميت
shnetshar,شنتشر
chna3ml,شنعمل
shnamel,شنعمل
chnaamalek,شنعمللك
chna3mlou,شنعملوا
shenfasadha,شنفسدها
chnideb,شنندب
chnw,شنو
chnowa,شنوة
chnouma,شنوهما
chni,شني
shniya,شنية
chenini,شنيني
shihab,شهاب
chary,شهاري
chhar,شهر
chahriya,شهرية
chahrine,شهرين
charihom,شهريهم
chahloula,شهلولة
chahawetkom,شهواتكم
chahawatt,شهوة
ch8orr,شهور
chhour,شهور
choll,شهور
cho,شو
shwatni,شواتني
shwaret,شوارت
chwera,شوارع
shwatni,شواطني
chawchra,شوشرة
chouf,شوف
choufou,شوفه
choufha,شوفها
chawki,شوقي
shouk,شوك
chawki,شوكي
shoum,شوم
choumi,شومي
shoumi,شومي
chway,شوي
choya,شويا
chwaya,شوية
chay,شي
chiaebna,شيبنا
chi,شيخ
chi5a,شيخة
chira,شيرة
chiretna,شيرتنا
chicha,شيشة
chichkhane,شيشخان
chaytan,شيطان
saber,صابر
saboun,صابون
saybouniiiiiiiiii,صابوني
sa,صاح
sa7eb,صاحب
sa7ebtek,صاحباتك
sa7ba,صاحبة
sa7ebt,صاحبة
sa7ebtek,صاحبتك
sahbek,صاحبك
sa7ebna,صاحبنا
sa7bou,صاحبه
sa7ebha,صاحبها
sa7ebhom,صاحبهم
sa7bi,صاحبي
sahbii,صاحبيي
s7at,صاحت
sar,صار
saert,صارت
saret,صارت
sert,صارت
saretli,صارتلي
sala,صالة
salla,صالة
salha,صالحة
salon,صالون
san3a,صانع
sayir,صاير
sayra,صايرة
soub,صب
sbe,صباح
sbe7ek,صباحك
sabati,صباطي
sabba,صبة
soba,صبة
soubaten,صبتين
sob,صبح
sobe,صبح
sabba7t,صبحت
sba7t,صبحت
sabr,صبر
sabrkom,صبركم
sob,صبع
sob3i,صبعي
sabbek,صبك
sobou,صبه
soubhom,صبهم
saboura,صبورة
s7ab,صحاب
shab,صحاب
ss7ab,صحاب
sahabto,صحابته
s7abkom,صحابكم
s7abna,صحابنا
s7abou,صحابه
sou7abou,صحابه
s7abi,صحابي
shabi,صحابي
sa7afa,صحافة
so7ba,صحبة
sa7a,صحة
sa7a7t,صححت
sahra,صحرا
sa7ra,صحراء
sa7fa,صحفة
shaybi,صحيبي
s7i,صحيح
s7i7a,صحيحة
skhira,صخيرة‎
sadara,صدارة
sedha,صداها
sodfa,صدفة
sadda9touch,صدقتهش
sada9ni,صدقني
sadakni,صدقني
sadda9ni,صدقني
sadekni,صدقني
sad9ouni,صدقوني
zademtha,صدمتها
sdid,صديد
sadi,صديق
sadi9a,صديقة
sadiqa,صديقة
sadi9i,صديقي
sara7a,صراحة
sra7na,صرحنا
sarf,صرف
soram,صرم
sormak,صرمك
sormik,صرمك
sari,صريح
sa3ba,صعبة
sa33abt,صعبت
s3ib,صعيب
s3iba,صعيبة
sghar,صغار
sgharha,صغارها
sgharou,صغارو
sghari,صغاري
sghayrate,صغايرات
soghr,صغر
saghartou,صغرتوا
saghroun,صغرون
soghra,صغرى
sghir,صغير
sghayrat,صغيرات
sghira,صغيرة
sghirek,صغيرك
souf,صف
sfax,صفاقس
saf7a,صفحة
safafhom,صففهم
saffa,صفق
safa9at,صفقات
soufouf,صفوف
sfi7a,صفيحة
s9ala,صقالة
sle,صلاة
slet,صلاة
sala,صلاح
sla,صلاح
sleh,صلاح
sole,صلاح
soulou7iyet,صلاحيات
selboulek,صلبوالك
selbouk,صلبوك
salla,صلح
salla,صلى
salli,صلي
sallit,صليت
simet,صمت
samsa,صمصة
sondou,صندوق
sna3t,صنعت
san3ek,صنعك
senf,صنف
sohyouni,صهيوني
sweba,صوابع
swab3ek,صوابعك
sweba3na,صوابعنا
sout,صوت
soutou,صوته
sawarni,صورني
si,صيح
sid,صيد
sif,صيف
dha,ض
dhab,ضاب
dha,ضاع
dhamer,ضامر
dhaya,ضايع
dhey9a,ضايقة
dhoubeb,ضباب
dhba,ضبع
dho7k,ضحك
4o7ka,ضحكة
dho7ka,ضحكة
dh7akt,ضحكت
dhahktek,ضحكتك
dhedd,ضد
dhodd,ضد
darb,ضرب
dharb,ضرب
dhareb,ضرب
dharben,ضربان
dharba,ضربة
dharbetkom,ضربتكم
drabni,ضربني
dhariba,ضريبة
dh3ifa,ضعيفة
dhamir,ضمير
dhnak,ضناك
dhawa,ضو
dha,ضى
dhya,ضياع
dhyefa,ضيافة
dhaya,ضيع
daye3t,ضيعت
thay3ouhech,ضيعوهاش
dhayyafna,ضيفنا
dhi,ضيق
tab,طاب
tab,طابق
tabouna,طابونة
tabountou,طابونته
ta,طاح
tar,طار
taret,طارت
taghitek,طاغيتك
tafyine,طافين
talb,طالب
etelha,طالح
tawla,طاولة
tayer,طاير
tabbel,طبال
tbar9a,طبرقة
tabess,طبس
tabbel,طبل
tebi,طبي
tbib,طبيب
tbibek,طبيبك
tabi3a,طبيعة
tbi3atek,طبيعتك
ta,طح
ta77an,طحان
ta7an,طحان
ta7en,طحان
tahan,طحان
tahane,طحان
ta7ana,طحانة
t7in,طحين
t7inhom,طحينهم
ta5edh8a,طخضها
torr,طر
tor,طرح
tar7a,طرحة
tarasha,طرشة
tarf,طرف
torfa,طرفة
trouf,طروف
treya,طرية
tria,طرية
traya,طريح
tri7a,طريحة
tri,طريق
tari9a,طريقة
tri9na,طريقنا
tri9i,طريقي
triqui,طريقي
tz,طز
t3oumou,طعمه
t3anni,طعنني
tgha,طغى
taffar,طفار
tfol,طفل
tofla,طفلة
tafi,طفي
t9at,طقاطق
ta9s,طقس
tou9ous,طقوس
tall,طل
talab,طلب
tlab,طلب
tlabtou,طلبت
tlabtha,طلبتها
tala,طلة
talletna,طلتنا
tla,طلع
tal3et,طلعت
tla3t,طلعت
tal3itha,طلعتها
tla3na,طلعنا
tal3o,طلعوا
tmatem,طماطم
tama3a,طماع
tombok,طمبك
tma,طمع
tmou7ou,طموحه
toumou7i,طموحي
taher,طهر
twabe,طوابع
twal,طوال
twel,طوال
twelet,طوالت
toilek,طوالك
tope,طوب
toura,طورة
toul,طول
tawlet,طولت
toulou,طوله
twalou,طولوا
touli,طولي
twitek,طويتك
twil,طويل
tayara,طيارة
tib,طيب
tayba,طيبة
tayabha,طيبها
ti,طيح
taya7t,طيحت
taya7tli,طيحتلي
tayer,طير
tir,طير
tirou,طيروا
tayech,طيش
dhalem,ظالم
dhaher,ظاهر
dhahra,ظاهرة
dhaherli,ظاهرلي
dhourouf,ظروف
dlam,ظلام
dhoulm,ظلم
thalma,ظلمة
dhalmounii,ظلموني
dhahrek,ظهرك
dhhorli,ظهرلي
dhahri,ظهري
3a,ع
3a,عا
3ad,عاد
3ada,عادة
3adethom,عادتهم
3adch,عادش
3adech,عادش
3ahdek,عادك
3eddek,عادك
3adem,عادم
adam,عادم
3adi,عادي
3adiya,عادية
3ar,عار
3aref,عارف
3arfin,عارفين
3are,عارق
3arka,عاركة
3arma,عارمة
3ach,عاش
3acha,عاشر
3ach9ou,عاشقوا
3ashou,عاشوا
3asma,عاصمة
3atrettoire,عاطرتوار
3atef,عاطف
ateef,عاطف
3ati,عاطي
ataya,عاطية
3afake,عافك
3affen,عافن
3afiya,عافية
3afih,عافيه
3a9ba,عاقبة
3akel,عاقل
3akssin,عاكسين
3al,عال
3alle5er,عالاخر
alekher,عالاخر
3albonya,عالبونية
3ajjboura,عالجبورة
3al7it,عالحيط
3addin,عالدين
3adin,عالدين
3asslamet,عالسلامات
3aslema,عالسلامة
3aslemetkom,عالسلامتكم
3achey,عالشي
3asma,عالصمعة
3alli,عاللي
3alem,عالم
3almanadhir,عالمناظر
3almia,عالمية
3ali,عالي
a3aliha,عاليها
3am,عام
3ama,عاما
3amek,عامك
3amel,عامل
3amelha,عاملها
3amlin,عاملين
3amlinha,عاملينها
3amine,عامين
3ani,عاني
3awed,عاود
3awedt,عاودت
3awnek,عاونك
3aweni,عاونني
3ayech,عايش
3aysha,عايشة
3aychin,عايشين
3aye,عايق
3aylethom,عايلاتهم
3ayla,عايلة
3iletna,عايلتنا
abed,عباد
3ibara,عبارة
abbassi,عباسي
3abd,عبد
