Arabizi,Arabic
ben3ayada,بنعايده
bdoun,بدون
mustapha,مصطفى
brit,بريت
ngoulkoum,نقولكم
kherej,خرج
deuxieme,ثاني
mitemps,ميتان
mitemps,ميتمبس
we,و
matbedel,متبدل
lokherin,الآخرين
kanou,كانو
tricity,تريسيتي
mashafna,ماشفنا
safi,صافي
plaisir,ليزير
rdiya,ارضية
tali,تالي
nrb7ohom,نربحوهم
bskooooor,بسكوووور
na9ess,ناقص
wldah,ولده
ykhallih,يخليه
yrqed,يرقد
mnshour,منشور
lilfitna,للفتنة
mlahmi,ملاحمي
7amdellah,حمدالله
7amdellah,حمد الله
l3mi9,العميق
khedmtou,خدمتو
waqef,واقف
zeroukki,زيروكي
omri,عمري
bounjahh,بونجاح
hsito,حسيتو
ta2ahal,تأهل
ta3m,طعم
barshlouna,برشلونة
lwehmi,الوهمي
zoujat,زوجة
alhamd,الحمد
3adat,عدات
salamat,سلامات
lmarra,المرة
yajib,يجب
i3adat,اعادة
lnadhar,النظر
lmntakhab,المنتخب
li2ano,لانو
mstwah,مستواه
burkinavaso,بوركينافاسو
esm7ouli,اسمحولي
3iyan,عيان
ykhalinich,يخلينيش
nrqed,نرقد
tata2ahal,تتأهل
mabroook,مبرووووك
alhamdulillah,الحمدلله
alhamdulillah,الحمد لله
khasara,خسارة
n7to,نحطو
rjlina,رجلينا
l2rd,الأرض
n5dmw,نخدمو
shwf,شوف
sbanya,إسبانيا
almanya,ألمانيا
kayn,كاين
llt2hl,للتأهل
bourkinafaso,بوركينافاسو
l2id2a2,الاداء
aydhan,أيضا
tfkrna,تفكرنا
lstrass,الستراس
latwansyon,لاطونسيون
samta,سامطة
mstwa,مستوى
ybshr,يبشر
ystahiq,يستحق
mkanth,مكانته
lasasiya,الأساسية
trqiya,ترقية
sa3youd,سعيود
3moura,عمورة
lbahth,البحث
lilmondial,للمونديال
kalifi,ومخسرناش
makhsernach,سلسلة
twassel,برافو
selslet,معليهش
lahzima,كوراج
ma3lihach,الحالة
ndiroulhom,صعبة
courage,ههه
sa3ba,صعبة
met3arfouch,متعرفوش
lamooooogh,لاموووغ
khatima,خاطيما
sohor,سحور
y7ato,يحطو
rjlihom,رجليهم
y3arfo,يعرفو
mandiro,منديرو
ndo,ندو
del,ديل
mondo,موندو
ta2ahl,تأهل
sa3b,صعب
athrat,أثرت
athrat,اثرت
kthira,كثيرا
ha9i9i,حقيقي
khodr,خضر
n9so,نقصو
n7oto,نحطو
reglaina,رجلينا
didikas,ديديكاس
ljma3a,لجماعة
jibulna,جيبولنا
italia,إيطاليا
italia,ايطاليا
khliuna,خليونا
rjleina,رجلينا
miya,ميهة
dafiya,دافية
n9asso,نقصو
lhdra,الهدرة
lhdra,الحضرة
ltfarfit,التفرفيط
b7ajm,بحجم
qara,قارة
ymlk,يملك
bmawasaf,بمواصفات
3alamiya,عالمية
swalyn,سؤالين
ytr7an,يطرحان
nfshma,نفسهما
b2l7a7,بإلحاح
waldik,والديك
tzidsh,تزيدش
t3ayetlo,تعيطلو
whdak,وهذاك
hjoumiya,هجوميا
d3iiiiiiif,ضعيييييييف
defa3iya,دفاعيا
strna,سترنا
terkeb,الخيول
khyoul,دون
mroudha,الفاصلة
doun,والأجمل
doun,المشوار
te3ber,دون
moubareya,سجل
moubareya,قادم
moubareya,المباراة
moubareya,مباراة
fasela,تاريخ
33,في
33,لم
sejel,الله
senkoun,الغ
ylyq,يليق
bbtl,ببطل
afryqya,افريقيا
al7md,الحمد
llh,لله
baltwfyq,بالتوفيق
almbaryat,المباريات
alqadma,القادمة
menasser,مناصر
mama,ماما
7akmha,حكمها
lfid,الفيد
sath,السطح
twachat,توشات
l5ayt,الخيط
lsinyal,السينيال
lykom,اليكم
tkhayal,تخيل
lmo9if,الموقف
lmohim,المهم
kmlnaha,كملناها
blyoutoub,بليوتوب
may9der,مايقدر
y7al,يحل
fmo,فمو
t2ahalna,تأهلنا
bhadha,بهذا
l2ada2,الاداء
l2akhta2,الاخطاء
lsadja,الساذجة
nnata2ahl,نتاهل
likas,لكاس
ikhtibar,اختبار
7absa,حابسة
mkherjhash,مخرجهاش
latwach,لاتوش
zidnalha,زدنالها
 prochainement,قريبًا
 yzido,يزيد
 match,مباراة
 match,المباراة
 les,ال
 les,ينبح
 facteurs,عوامل
 risque,خطر
 dhta,الضغط العالي
prochainement,قريبًا
yzido,يزيدو
facteurs,عوامل
risque,خطر
dhta,الضغط العالي
ltahel,التاهل
khsrna,خسرنا
s7etna,صحتنا
tension,تنشن
smhouli,سمحولي
khdmti,خدمتي
nkhlikom,نخليكم
ta2ehil,التأهل
nra9i,نراطي
nhb,نحب
ntla3lkom,نطلعلكم
bghito,بغيتو
ni3m,الوكيل
7atna,سامي
7atna,حطنا
sami,سامي
nour,نور
mat3arfouch,ماتعرفوش
tel3bou,تلعبو
khatina,خاطينا
sa7our,سحوور
sa7our,سحور
tchafi,تشافي
blouka,بلوكا
lmodir,لمدير
wlito,وليتو
tfahmo,تفهمو
rbaht,ربحت
ykhsro,يخسرو
tntqdo,تنتقدو
bslb,بالسلب
bl2ijab,بالايجاب
my3jbou,ميعجبو
walo,والو
etewq3at,التوقعات
safa,صافا
etahel,كل
etahel,التأهل
dhoroufha,شكون
ndiou,دافريك
coupe,شاء
dafrique,الله
dafrique,الكلام
l9dam,للقدام
khrjo,خرجو
khrjo,اخرجو
twfi9,في
lmbart,الفاصلة
lmbart,المبارات
lfassla,الفاصلة
ntihouch,نطيحوش
mntkhab,منتخب
3rbi,عربي
tl3etna,طلعتنا
yestor,يستر
mzlt,مزلت
nfayberi,نفيبيري
elstras,الستراس
t2ahlina,تأهلنا
nn,نن
nn,إن
mbare2,مباراة
sad,سد
y9sed,يقصد
3obor,عبور
fasele,فاصلة
ta2ahol,التأهل
ta2ahol,تأهل
lshwt,الشوط
lthany,الثاني
lwla,لولا
ljza2,الجزاء
lghbya,الغبية
zdnalhm,زدنالهم
lthalt,الثالث
bwrkyna,بوركينا
fasw,فاصو
a7na,احنا
drna,درنا
a5ta2,أخطاء
ldfaa3,الدفاع
mbaraet,مباراة
essadd,السد
waraqa,ورقة
tawia,طوية
karthiya,كارثية
bejmae,بجميع
elmaqayes,المقاييس
net3allam,نتعلم
elkhata2,الخطاء
nemdi,نمضي
gdemaa,قدما
bthiqa,بثقة
qaweya,قوية
qitaliya,قتالية
khrjwlna,خرجولنا
qloubna,قلوبنا
3ar,عار
yliq,يليق
ghoulи,فيغولي
essed,السد
mayel3abch,مايلعبش
yel3abo,يلعبو
y3tiha,يعطيها
bshat7a,بشطحة
ybos,يبوس
t9alid,تقاليد
dzayr,جاير
yhbsolk,يحبسلك
glbk,قلبك
d9ay9,دقائق
tghars,تغرس
lbetata,البطاطا
nermal,نرمال
y7lili,يحليلي
stras,ستراس
coach,كوتش
grand,كبير
grand,جراند
stress,ضغط
nweli,نولي
nhder,نهدر
ishara,الحبال
lhabal,الصوتية
baghyin,باغيين
tqablo,تقابلو
1 galbi,قلبي
2 hbas,حبس
3 ms,مس
4 min,من
5 natfakar,نتفكر
6 goltili,قلتلي
8 riyah,رياح
9 chwiya,شوية
nsiyan,نسيان
lta2hol,التأهل
ayouma,أيوما
glbi,قلبي
rkbouli,ركبولي
soker,سكر
youma,يوما
blykib,بليكيب
thsb,تحسب
bikib,بإيكيب
hmdl,حمدل
l9alo,لقالو
nrb7o,نربحوا
nrb7o,نربحو
espania,إسبانيا
brdtou,بردتوا
darak,ضرك
yendeb,يندب
wey3ayet,ويعيط
montakheb,منتخب
weye7tefel,ويحتفل
n3arfha,نعرفها
toul,طول
derk,درك
yendbouleha,يندبولها
ye3in,يعين
rou7o,روحو
yendb,يندب
yendebha,يندبها
1 fahmou,فهموا
2 djefna,جفنا
3 t,ت
4 ahalna,أهلنا
5 wela,وإلا
6 non,نون
hamdoulillah,حمدلله
123,١٢٣
viva,فيفا
1 mazal,مازال
2 mafhamt,مافهمت
3 wshno,وشنو
4 hada,هادا
4 hada,هذا
5 match,ماتش
6 barrage,باراج
7 3lach,علاش
8 on,على
9 s’est,سيست
11 qualifie,كواليفيي
12 directement,ديريكتمونت
2 se,سي
3 voit,فوا
4 le,لو
5 niveau,نيفو
6 sa,ذا
7 cest,سي
8 juste,جوست
9 burkina,بوركينا
10 faso,فاسو
 nigham,نغم
 anerbeeh,أنربح
talfzyoun,تلفزيون
l3omoumi,العمومي
lbourkinfasso,لبوركينافاسو
mt2ahlnash,متأهلناش
maaaaaaahdhaaaaaa,ماااهذااااااا
mneen,منين
lmbra,المباراة
lfasla,الفاصلة
washno,واشنو
mbaraat,مباراة
hmd,حمد
dalo,ضالو
dalo,دعوا
sway3,سوايع
mzalni,مزالني
ntra3ed,نترعد
blasi,بلاصي
mbaraa,مباراة
sa3iba,صعيبة
radi,رديء
nfakrek,نفكرك
bounjeh,بونجاح
lbarca,للبارسا
lbarca,للبرصا
lbarca,للبارصا
lbarca,لبارسا
lbarca,البرصا
ydiwhech,يديوهش
tame3in,طامعين
ydaw,يدو
lmah,لماه
mzalt,مزالت
okhdti,اوخدتي
yakh,ياخي
saii,صايي
y5aaaah,يخاااه
3yawnna,عياونا
7sset,حسيت
ro7i,روحي
njri,نجري
fsstad,فسطاد
mamradch,مامرضش
blatonssio,بلاطونسيو
elsker,السكر
liletha,الليلة
ma3adesh,ماعادش
yemredz,يمرض
de2i2a,دقيقة
deghet,ضغط
rahib,رهيب
tfakart,تفكرت
ma3naha,معناها
khouti,خوتي
mabl3ani,مابلعاني
mchmekh,مشمخ
fahoua,فهو
9wi,قوي
3leina,علينا
da2iman,دائما
tawakhi,توخي
hedher,حذر
yayma,يايما
skrrr,سكررر
jani,جاني
laybasher,لايبشر
belkheir,بالخير
gadem,قادم
elmachwar,المشوار
nl3bo,نلعبو
ssed,السد
ntahlo,نتاهلو
mondial,مونديال
bsha2,بشق
l2anfus,الأنفس
bso3oba,بصعوبة
ta3ach,تعاش
mbareya,مباراة
mars,مارس
l3abna,لعبنا
counter,كونطر
ml3ab,ملعب
burkinafaso,بوركينافاسو
e7tiram,احترام
boukinavso,بوكينافسو
t3era,تعرى
shikour,شيكور
7akamtna,حكمتنا
krachna,كرشنا
ybna3mi,يبنعمي
7sait,حسيت
ounsate,اونسات
mrouki,مروكي
y9ouli,يقولي
l7anut,الحانوت
3ammi,عمي
hamdan,حمدان
mftouh,مفتوح
chta3,شتاء
3jezt,عجزت
nkhrej,نخرج
katebha,كاتبها
ydo,يدو
lzenad,للزناد
darha,دارها
serwal,سروال
nta3o,نتاعو
eda2,اداء
karithi,كارثي
ajoud,اجود
tmour,تمور
baki,بقي
baki,باقي
tira,تيرا
mansam7elhomsh,منسمحلهمش
ltouche,لتوش
lbounedjah,لبونجاح
latoncio,و
wasalna,واصلنا
wasalna,وصلنا
almustawa,المستوى
almobara,المباراة
alfasila,الفاصلة
al3alam,العالم
esker,السكر
da9ayeq,دقائق
twala,توالا
lmkhayib,المخيب
hadho,هذو
hadho,هاذو
ghaydeth,غايضته
shfti,شفتي
lbak,الباك
t3oud,تعود
wtdih,وتديه
mtjish,متجيش
falnos,فالنص
enfiiiiin,أخيرًا
hamdoullaha,الحمد لله
yarabi,يارب
shiiiiikor,شييييكور
ya3tik,يعطيك
ezin,الزين
muharib,محارب
ya3tikom,يعطيكم
wled,ولاد
wled,وولد
laqaa,لقاء
karithiya,كارثية
edhdher,الذر
inutil,غير مفيد
dani,داني
bthouq,بذوق
ghazal,غزال
walmal3ab,والملعب
alnutella,النوتيلا
theqbha,ثقبها
khta2,خطأ
kalfna,كلفنا
jaza2,جزاء
7kem,حكم
ed3wa,الدعوة
tkhawwef,تخووف
dfa3,دفاع
m3aleg,معلق
ghrab,غراب
zah,زح
zah,زهر
smat,سمعت
tybouna,طيبونا
ytayeb,يطيب
jnabhom,جنابهم
ma3leq,معلق
bouma,بومة
wjah,وجه
ne7s,نحس
akhkhkh,اخخخ
y7abs,يحبس
mrkinavaso,مركينافاسو
kherj,خرج
7yadya,حيادية
feriq,فريق
nateja,نتيجة
ye3oud,يعود
fadlha,فضلها
fa9at,فقط
trbahom,تربحهم
t3o9na,تعوقنا
sbathom,سبتهم
t3adel,تعادل
t3adel,التعادل
9albek,قلبك
yekhrejjjjj,يخرججججج
n7asloha,نحصلوها
mwalafin,موالفين
te9niyan,تقنيا
7abes,حابس
ykasi,يكاسي
ldizouit,الديزويت
b7asb,بحسب
larbit,لاربيت
lilmu3alleq,للمعلق
ysket,يسكت
b3omri,بعمري
b3omri,بالعمري
9a3rtha,قعرتها
lmohajem,المهاجم
khlah,خلاه
lla,ل
chakar,تشاكر
1 dhok,ذهك
2 nrb7ou,نربحو
3 bzayd,بزايد
4 mtndbou,منضبو
tl3a,طلعة
lebounjah,لبونجاح
yebzeqlo,يبزقلو
futchou,فوتشو
talat,ثالث
7akmaha,حكمها
wyyy,وييي
ma3leg,معلق
yesterna,يسترنا
mla3bo,ملعبو
makhlahom,مخلاهم
pafffff,بافففف
doesnt,لا
appear,يظهر
could,هل
for,لل
bel7amri,بلحمري
lmbareya,المباراة
nta7lo,نتاهلو
khrjouch,خرجوش
h,ح
belamrii,بالعمري
jalta,الله
nrebho,برك
yta3ab,يتعب
nafsiyan,نفسيا
wachno,واشنو
yastar,يستر
birk,برك
bal9nater,بالقناطر
latayef,الاطيف
tfou,تفو
mrabou7a,مربوحة
ma3le9,معلق
bourkina,بوركينا
yajdik,ياجدك
tkhafouch,تخافوش
ynostaljikom,ينوستالجيكم
nerbho,نربحو
32,٣٢
wbla,وبلا
twswis,توسويس
dwrk,دورك
tkhsr,تخسر
aljza2r,الجزائر
atfrjw,اتفرجو
khraaaa,خراااا
lfachla,الفشلة
lrkabi,الركابي
maytla3lich,مايطلعليش
lskar,السكر
krhna,كرهنا
lkhlayi3,الخلايع
ess7ur,السحور
lma7li,المحلي
mtakwan,متكون
taktikiyan,تكتيكيا
idhan,اذن
dawri,الدوري
yal3ab,يلعب
ysalih,يصلح
lilntekhab,للنتخب
lmostawa,المستوى
l3ali,العالي
bn3amri,بنلعمري
kmithal,كمثال
aaaaaaaayyyyyyyyyooooooo,اااااايييييييييووووووووو
nchlh,إن شاء الله
narb7oo,نربحوا
 yoooooo,يا
 din,دين
 raaaay,رأي
makamlaatch,مكملتش
tgul,تقول
mwajad,موجود
ferhan,فرحان
wlid,ولد
faha,فها
m7awer,محور
wawooooo,واووووو
chouakr,شواكر
nel9awhom,نلقاوهم
echchidda,الشدة
ni,ني
cheb3ti,شبعتي
teqdi,تقضي
dayraha,دايرها
orouba,اروبا
bqa,بقا
wykhalas,ويخلاص
lizooooom,ليزووووم
3afas,عفس
ess7our,السحور
tl3oulna,طلعولنا
essukr,السكر
akhira,أخيرة
1 hmd,حمد
2 ya,يا
3 rabi,ربي
4 darolna,دارولنا
5 sokar,سكر
darouli,دارولي
edhdghet,الضغط
lfawz,الفوز
lljazair,للجزائر
bithn,بإذن
3a9abi,اعصابي
talfa,تلفة
zrrrr,زرررر
nfkhtohom,نفختوهم
ynk7ona,ينكحونا
sma3il,سماعيل
moharbin,محاربين
lel3ab,للعب
har,حار
hblnaaa,حبلنا
9ouloulou,قولوله
fighouli,فيغولي
alfkra,الفكرة
al3amya,العامة
ياثر,علا
دوزيام,ميطو
chwaker,شواكر
ttebbyil,تطبيل
yeb3thoun,يبعثون
ywywywywywywywywywywywywywywyw,يويويويويويويوويوووووووي
fghouli,فغولي
es7or,السحور
3afs,عفس
malgari,مالقري
khel3a,خلعة
y9dmlek,يقدملك
assist,اسيست
l3ahe,العاهة
9wa,قوه
9wa,قوة
nzelt,نزلت
hjoum,هجوم
9wiya,قويه
y3awed,يعاود
hsabatou,حساباته
low,لو
t2ehelna,تؤهلنا
ray7in,رايحين
n9ablo,نقابلو
fra9,فرق
a9wa,اقوى
l3yatt,العياط
3aytto,عيطتو
rb7t,ربحت
وييييييييي,وييييييييي
trabah,تربح
dzairi,جزائري
yefrah,يفرح
jawhara,الجوهرة
jawhara,جوهرة
faldenya,فالدنيا
ymarkiha,يماركيها
ma3andou,ميديرلها
bssa7,بصاح
dwro,دوروا
tnkro,تنكروا
lkhier,الخير
lkhier,لخير
bslamtkom,بسلامتكم
khaytina,خاطينا
s7oogh,سحووغ
weli,ولي
madrajat,مدرجات
blastek,بلاصتك
rjlih,رجليه
sejal,سجّال
che3b,شعب
mtfhmoch,متفهموش
zman,زمان
maye3jebnich,مايعجبنيش
maye3jebnich,ميعجبنيش
blasta,بلاصته
blasta,بلاصة
blasta,بلاصت
nkounou,نكونو
wa9i3in,واقعين
1 mahreezzzz,محرزززز
2 ltem,لتم
3 3lech,عليش
4 ya,يا
5 rbakoum,ربكم
6 bounedjah,بونجاح
7 3lech,عليش
8 thaslouha,تحصلوها
9 fih,فيه
10 mahrez,محرز
11 li,لي
12 g3arha,جعرها
tankrouch,تنكروش
mistahelsh,ميستاهلش
asasi,اساسي
ynf3,ينفع
maychoufch,مايشوفش
khlaah,خلاه
lilmli7,للمليح
kthraw,كثروا
skakin,سكاكين
yalatif,يالطيف
shta7a,قبل
3dhabna,عذابنا
blasto,بلاصتو
m3aya,معايا
flkouzina,فلكوزينة
khroj,خروج
hambouk,همبوك
3mi,عمي
ydoro,دورو
dkhol,دخول
hataba,حطبة
sa2khbar,سأخبر
yetzahla9,يتزحلق
hashish,الحشيش
athneh,اظنه
yetfeqed,يتفقد
ardhiyet,أرضية
yehdik,يهديك
yehdik,الوالد
habs,حبس
tdir,تدير
cash,حرفة
harfa,في
jelta,جلطة
dimaghiya,دماغية
chkour,شيكور
hyat,حياة
mad,مد
elballo,البالو
barshalona,برشلونة
msta3da,مستعدة
ldaf3,لدفع
ldaf3,الدفع
awro,أورو
libqaa,لإبقاء
ssad,السد
l9atari,القطري
touma,توما
7gariin,حڨارين
mdahalo,مدهالو
dhahro,ظهرو
jayiin,جايين
jouwr,جوور
morah,موراه
9arnit,قرنيط
methla,مثلا
yred,يرد
yteriha,يتيريها
kontrna,كونطرنا
6 ruhu,روحو
7 al3bou,العبو
8 ntuma,انتما
9 w,و
3ami,عمي
y3ichk,يعيشك
ra7,راح
lsker,السكر
jzairi,جزايري
yem7i,يمحي
madik,ماضيك
kanche,كانش
nharih,نهاره
eyoma,ايوما
nharh,نهاره
ythsan,يتحسن
al2adima,القادمة
m7awla,محاولة
al3thor,العثور
alwa9t,الوقت
2qrawlo,اقراولوا
ma3wadhatan,معوذتان
twash,توش
ant,أنت
tkoun,تكون
bardet,بردت
farfara,الفرفارة
wlitou,وليتو
elbalon,البالون
essaa,الساعة
aakther,أكثر
menboudh,منبوذ
ldja,لدى
ljeza2iriyyin,الجزائريين
yse7ruek,يسحروك
3ndk,عندك
baghdadi,البغدادي
mostaqbali,المستقبلي
esbani,الإسباني
 wach,واش
 dakhlo,داخلو
 howa,هو
 pass,باس
 meme,ميم
 waslou,وصلو
 mahrez,محرز
 3aboud,عابود
 ando,عندو
 position,بوزيشن
 te3,تاع
 tir,طير
l3bti,لعبتي
wkilah,وكيله
tla3li,طلعلي
essukkar,السكر
sahra,سهرة
biri3eyet,برية
nedjeh,نجاح
zahrtli,ظهرتلي
l3ai9,العائق
5rej,اخرج
bekri,بكري
ydirli,يديرلي
l3esab,لعصاب
mtmhebl,متمهبل
1 rahet,راحت
2 la,لا
3 keratine,كيراتين
5 qdarech,قدرش
6 ye,يِ
7 concentre,كونسنتري
8 meskine,مسكين
9 lah,له
10 la,لا
11 terbhou,تربحو
12 rekab,ركاب
13 lena,لينا
14 sekouar,سكوار
kolon,كولون
y3tih,يعطيه
ghma,غمة
7abssssss,حابسسسسس
hrdha,هردها
fas,فاص
afas,آفاص
ysajl,يسجل
yandam,يندم
yhtm,يهتم
bh,به
ykhrej,يخرج
btsri7,بتصريح
mstafiz,مستفز
yhdd,يهدد
br7il,بالرحيل
yfakron,يفكرون
by3h,بيعه
yojd,يوجد
yfakr,يفكر
t3aqod,التعاقد
ma3h,معه
ysab,يصاب
ytlb,يطلب
lkhlij,الخليج
nensawch,ننسوش
lilmontakhab,للمنتخب
lilmontakhab,كله
ghalba,غلبة
qadem,يا
qadem,قادم
qadem,قدم
3andouch,عندوش
manasba,مناسبة
lakane,لكان
zad,زاد
mazyoud,مزيود
ych7en,يشحن
lkdum,القدم
n7awlo,نحولو
lmn7ous,المنحوس
yetzewwej,يتزوج
yredjaa,يرجع
waraaaaa,الورااااء
matzidouch,ماتزيدوش
tbasoulouh,تباصوله
markou,ماركو
khallouh,خلوه
te7taj,تحتاج
l2ananiya,الأنانية
a7yanan,احيانا
khatih,خاطيه
yfrahna,يفرحنا
mstewa,مستوى
sralo,صرالو
yelha9,يلحق
bir,بير
bir,بئر
maychrebsh,مايشربش
lyoum,ليوم
lyoum,اليوم
tehnina,تهنينا
yemred,يمرض
tnqsh,تنقصه
krat,كرة
sbb,سبب
lmta3b,المتاعب
yghazal,يغزل
goltha,قولتها
ytle3,يطلع
ayab,اياب
rkabna,ركبنا
lskr,السكر
tsra,تصرا
tkounouch,تكونوش
nkareen,نكارين
ysajel,يسجل
welyoum,واليوم
dartou,دورتو
dartou,درتو
tnso,تنسو
kolsh,كلش
ak,اك
ghselt,غسلت
ydya,يديا
kbssoula,كبسولة
tma,تما
nmed,نمد
farsiyoun,فارسيون
meqlaq,مقلق
yemareki,يماركي
mennenkrouch,مننكروش
ymed,يمد
yewfeqo,لموفيد
klevina,ربي
firner,فيرنر
fara3,فرع
tdih,تديه
bar9a,بارصا
datah,داته
3arfo,عرفوا
da3wa,دعوة
normalmoua,نورمالموا
yetiriha,يتيريها
3afset,عفست
s7or,السحور
wachbih,واشبيه
wachbih,وشبيه
ghazel,غزال
ghazel,غزل
bakri,بكري
maye3jbnis,مايعجبنيش
maye3rfs,ميعرفش
yel3b,يلعب
l2asf,للأسف
l2asf,الاسف
belkhaf,بالخف
belkhaf,بلخف
tba,تبا
t9abha,تقبها
sehrouni,سحروني
sehroh,سحروه
bongaaaaaaa7,بونجاااااااح
3afast,عفست
ss7our,السحور
mayghletch,مايغلطش
thmm,ثمثم
drmto,درتوا
okhradj,أخرج
ycheki,يشكي
fayda,فايدة
maye7beslnash,مايحبسلناش
9albna,قلبنا
fatigui,فاتيقي
yridi,يرضي
ezzouja,الزوجة
elkarima,الكريمة
jorjinyo,جورجنيو
sejelna,سجلنا
ktir,كتير
marat,مرات
tehbto,تحبطو
lew,لو
ma3nawiyat,معنويات
ta2ahalna,تأهلنا
wa9to,وقتو
booz,بوز
7mam,حمام
nahar,نهار
barakto,براكتو
makrou7,مكروح
zwjoh,زوجوه
amant,امنت
lmra,المراة
tdhor,تدهور
lrjl,الرجل
 slimani,سليماني
 kich,كيش
wzrouqi,وزروقي
yjrou,يجرو
dandouat,داندوات
lite,لايت
elaach,الا
dlour,دلور
yerga3,يرجع
brahimi,براهيمي
kdhlek,كذلك
mkho,مخو
tdakhalato,تدخلاتو
khetar,خطر
lla3eb,اللاعب
zaweya,زاوية
mita,ميتة
litsajil,للتسجيل
yefrefet,يفرفط
yechteh,يشطح
nehselo,نحصلو
yebda,يبدا
yetleq,يطلق
khnayen,خناين
matmdoulouch,ماتمدولوش
khelouh,خلوه
yjeri,يجري
zikaka,زيكاكا
berrak,برك
fashlo,فشلو
rkaybo,ركايبو
sab,سب
lankrah,لنكره
walidik,والديك
markach,ماركاش
lbourja3,لبورجاع
chkit,شكيت
mkhliya,باه
hawzouh,حاوزوه
mawsh,ماوش
ndel,نضل
amntouch,امنتوش
ma3o9,معوق
ybki,يبكي
da9i9a,دقيقة
nsite,نسيتو
y3yiiiii,يعيييي
bn3mi,بنعمي
nkaryin,نكارين
tanso,تنسو
lifat,ليفات
msahour,مسحور
tfatlo,طفاتلوا
chm3a,شمعة
tzewej,تزوج
y3atouh,يعطوه
ydirouh,يديروه
ehtiyat,احتياط
1 mtzidooch,متزيدوش
2 tmedoolh,تمدوله
4 ballon,بالون
jiii,جي
rabak,ربك
yr9iwh,يرقيوه
hacha,حاشا
ballon,بالون
5yet,خيط
lkdheb,لكذب
9sir,قصير
darabto,ضربتو
b3in,بعين
boujn7,بوجناح
mabt7amlsh,مابتحملش
lmbaryat,المباريات
s3iba,صعيبة
lzm,لزم
a3sab,اعصاب
mayt7aml,مايتحمل
jaa,جاء
lytzahla9,ليتزحلق
l3chb,العشب
hlkooooooooo,هلكووووووو
woooonaaaaaaa,وووناااااا
r2it,رقيت
3yit,عييت
haaaa,هااا
3awnouni,عاونوني
shufiiii,شوفي
maditeha,مديتها
1 transliteration,مش
2 failed,ماتشو
3 brk,برك
4 wmsh,ومش
5 mstwa,مستوى
6 3ali,عالي
7 l3bo,لعبو
8 waghlab,واغلب
9 li,لي
10 hjmo,هجمو
11 3lih,عليه
12 shkroh,شكروه
13 wqt,وقت
14 faat,فاات
15 khlokm,خلوكم
16 mn,من
17 alnfaq,النفاق
dekhel,دخل
tla3lna,طلعلنا
latounsio,لاطونسيو
ykoumbati,يكومباتي
kena,كنا
ghal6in,غالطين
7altou,حالته
khsar,خسر
l3lh,لعله
ynfjr,ينفجر
lsd,السد
f3l,فعل
nhayi,نهائي
sky,سكاي
lyouma,اليوم
tz7le9,تزحلق
yetrte9,يطرطق
3 machi,ماشي
4 fih,فيه
6 fi,في
ykfr,يكفر
fya,فيا
boubay,بوباي
wlyto,وليتو
tfhmo,تفهمو
tfrej,اتفرج
w5tik,واخطيك
tflsif,التفلسيف
okhroj,اخرج
specific,سبيسيفيك
afriqiya,افريقيا
yehareb,يحارب
tool,طول
3ard,عرض
madhmoum,مذموم
makanche,مكنش
yetkalem,يتكلم
ekhawti,اخاااوتي
jay7,جايح
lkol,لكل
lkol,الكل
jawad,جواد
kbwa,كبوة
wlkol,ولكل
fares,فارس
ghfwa,غفوة
jazo,جازو
mrhla,مرحلة
fragh,فراغ
nwqfo,نوقفو
ystrja3,يسترجع
imkaniyato,امكانياتو
ndbho,نذبحوه
nksroh,نكسروه
khatini,خاطيني
biya,بيا
nif,نيف
ychtech,يشطح
ji,جي
tabe3,تابع
lihom,ليهم
yedkhoul,يدخل
ghoulي,غولي
ykalfina,يكالفينا
baraj,باراج
essabr,الصبر
bork,برك
manloumouch,منلوموش
qadar,قدر
nloumo,نلومو
bnedem,بنادم
balf3l,بالفعل
bbar9a,بالبارصا
barshalouna,برشلونة
g3arha,غارها
laction,الأكشن
eddat,الدات
3ayetlo,عيطلو
bounj7a5,بونجاح
akhtar,أخطر
akhtar,بلدان
5leto,خليتو
msmi,مسمى
smawh,سماوه
bouz7la9,بوزحلاق
mk3b,مكعب
lras,الرأس
yle3b,يلعب
lma3le9,المعلق
3o9ouba,عقووبة
tslattet,تسلطت
bdaiet,بداية
douziem,دوزيام
mito,ميطو
7asaltoha,حصلتوها
asas,اساس
asas,أساس
lwe5rin,لوخرين
7aslowha,حصلوها
berkaw,بركاو
boulitik,بولتيك
awah,اواه
nrslouh,نرسلوه
khdmtou,خدمتوا
y3awn,يعاون
shtih,شطيح
knto,كنتو
fetra,يجوزها
fetra,تليها
yjouzha,ماشي
sterling,ستيرلينج
layt,لايت
leicester,ليستر
mdhalo,مدهالو
dmna,ضمنا
rbe7,ربح
dkhloa,دخلوا
tfarraj,اتفرج
ell9a,اللقطة
dra,درك
tefhem,تفهم
ida,إذا
ida,ادا
ida,إدا
breek,برك
yekhrejouh,يخرجوه
bhimmm,بهيمم
jiboulo,جيبولو
3lawa,علاوة
ytrajemlo,يترجملو
twam,توأم
ta3ah,تاعه
m7absh,محبش
fkarni,فكرني
mowhiba,موهبة
testeha9,تستحق
eldhehab,الذهاب
b3ida,بعيدا
yekhmem,يخمم
felbaressa,فالبارصة
jdide,جديد
ghayeb,غائب
ghayeb,غايب
kikan,كيكان
kghlt,كغلط
