Arabizi,Arabic
mouhamed,محمد
rasoul,رسول
sala,صلى
raisons,ريزو
3adou,عادو
mayakrawech,مايقراوش
nimiro,نيميرو
malgawech,مالقاوش
yroho,يروحو
yjo,يجو
elbayadh,البيض
elkaram,الكرم
3aandi,عندي
sana,سنا
jolie,جولي
sltp,سيلتوبلي
tabanayni,تبنايني
libre,ليبر
engagement,اونڨاجمو
ils,ال
vont,فو
venir,فينير
venir,افونير
chahre,شهر
al3asel,العسل
chtarahana,شتاراحلنا
fihoume,فيهم
yatzawjou,يتزوجو
yaga3dou,يڨعدو
croie,كروا
mouton,موتون
coutera,كوترا
dasa,دينار
zizo,زيزو
ntlbou,نطلبو
menak,منك
ou9f,اوقف
likip,ليكيب
nta3na,نتعنا
t3awnhoum,تعاونهم
merciiiiiiiiiiiiiiiiiiiiiiiiiiiii,ميرسي
yijib,يجيب
djami3e,جميع
pou,بور
barbares,باربار
pire,بير
animaux,انيمو
hsabehoum,حسابهم
3ande,عند
khtouna,خطونا
z3aka,زعاقة
tbahdayel,تبهدايل
sahha,صحا
ftourkem,فطوركم
nakrah,نكره
firanca,فرانسا
lakin,لاكن
3adel,عادل
nhab,نحب
ljazair,الجزاير
dalm,ضلم
hakra,حڨرة
3ammis,عمي
trba7kem,تربحكم
chanchftona,شنشفتونا
3aib,عيب
3likem,عليكم
7na,حنا
mawslnaha,ماوصلناها
3atab,عتب
ymoutouche,يموتوش
jal,جال
balon,بالون
morts,مور
yet3allem,يتعلم
control,كونطرول
3anger,عنجر
mess3oudi,مسعودي
reste,راست
okhor,اخر
poste,بوست
nssit,نسيت
esmou,اسمو
makhloufa,مخلوفة
lmara,لمرة
djaya,جاية
enchala,انشالله
yedou,يدو
titre,تيتر
hed,هاد
el3am,العام
salut,سالو
cava,سافا
sofiane,سفيان
nchalahe,نشالله
rabita,رابطة
tnahi,تنحي
matche,ماتش
3awiklo,اويكلو
hammerawa,حمراوة
natamana,نتمنا
lho,لهو
atwfik,التوفيق
ramadane,رمضان
mobarik,مبارك
likole,لكل
elcha3be,الشعب
elisalamia,الاسلامي
djami3a,جميعا
tassoubou,تسبو
liana,لان
rassoul,رسول
3arabi,عربي
layssa,ليس
djazairi,جزائري
itakou,اتقو
takouloune,تقولون
hbabek,حبابك
saheb,صاحب
berberes,بربر
3endna,عندنا
hetta,حتى
hetta,حتا
3alaqa,علاقة
ncher,انشر
lelmarra,للمرة
lwla,الاولى
7ab,حاب
n7areb,نحارب
katiba,كاتبة
katiba,كتيبة
aben,ابن
3amiiiiii,عمي
dinossors,دينوسور
3aychin,عايشين
ma3labalnach,ماعلابالناش
kaina,كاينا
7ta,حتى
7ta,حتا
ntoma,نتوما
vil,فيل
casablanca,كازابلانكا
philo,فيلو
pandant,باندو
axamenes,ايڨزاما
ifassure,اينفراستروكتور
corecteure,كوريكتور
yastahlou,يستاهلو
bnet,بنات
tama3in,طماعين
ikhalfou,اخالفو
char3,شرع
3adet,عادات
kayana,كاينا
menaha,منها
3ayach,عايش
jayabinaha,جايبينها
tahawwass,تحواس
z,و
shopinng,شوبينغ
hakkom,حقكم
thadjrou,تهاجرو
triskiwch,تريسكيوش
wadi,ودي
ma3rifa,معرفة
carte,كارت
3asker,عسكر
takhdem,تخدم
ma3ndekche,ماعندكش
kayal,كيل
hyoute,حيوط
ahrag,احرڨ
marhaban,مرحبا
bika,بك
baladek,بلدك
aldjazayer,الجزاير
w3achet,وعاشت
anachidoka,اناشيدك
yousef,يوسف
t3awnohomch,تعاونوهومش
tal3ohom,طلعوهم
yfawtou,يفوتو
3otla,عطلة
waka,واكا
debarra,ديبارا
besoin,بيزوا
voyou,فوايو
aya,ايا
tahbi,تحبي
papak,باباك
heddad,حداد
inchaallah,نشالله
inchaallah,انشالله
reyadia,رياضية
3aliya,عالية
rabah,الرابح
rabah,رابح
mbrouk,مبروك
good,ڨود
luck,لاك
luck,لوك
tam3a,طامعة
mamnu3,ممنوع
tadjamou3at,تجمعات
halat,حالة
tawari,طوارئ
vote,فوط
depasse,ديباسي
solo,سولو
bassah,بصح
ya3djabni,يعجبني
kire,خير
hokame,حكام
3arabe,عرب
3ali,عالي
recettes,غوسات
attend,اطو
tj,توجور
mkhabez,مخبز
baklawa,بقلاوة
k3ik3atese,كعيكعات
eeeeeehhhhh,اييييه
at3allam,اتعلم
djha,جحا
fare3,فارغ
chrol,شغل
assez,اسي
derait,دوفري
etre,ايتر
condanne,كوندامني
in,ان
houkm,حكم
ba,ب
chari3a,شريعة
yesil,يسيل
kheraj,خارج
khechamha,خشامها
maskouna,مسكونة
9asha,قاسها
jenn,جن
mess,مس
regdoha,رڨدوها
kawata,قوة
tarda,ترضى
yahoud,يهود
enaasara,النصارى
naasara,نصارى
tatabi3ou,تتبعو
milatohoum,ملتهم
yadina,يدينا
elhamdolah,الحمد
slamatkom,سلامتكم
yba3ad,يبعد
3in,عين
3alaikom,عليكم
occupe,اوكيب
tranquille,طرانكيل
karbou,قربو
intikhabat,انتخابات
ydir,يدير
ydir,ادير
bash,باش
y3awdou,يعاودو
yzidoulou,يزيدولو
yahlam,يحلم
jazayrin,جزايريين
doula,دولة
nhabou,نحبو
nodou,نودو
nkharbouha,نخربوها
lgerie,الجيري
vertes,فار
moch,مش
7at2dar,حاتقدر
tighamth,تغمض
3ynik,عينيك
zakara,زكارا
3adyan,عديان
soutou,سيرتو
amroune,عمرون
aw,او
tab,طاب
jnanou,جنانو
ma3adna,ماعندنا
7anouni,حنوني
yehadro,يهدرو
2ayate,ايات
yahder,يهدر
3ibriya,عبرية
canons,كانون
jayin,جايين
large,اللارج
napalm,نابالم
menhom,منهم
nara,نرى
mada,ماذا
mada,مادا
sataf3al,ستفعل
idn,ادن
yafta7,يفتح
moslimeen,مسلمين
con,كون
essade,السد
quatari,قطري
y3aytouli,يعطولي
manel3ebche,مانلعبش
miki,ميكي
tiki,كيكي
kolech,كلش
fau,فو
mfabriki,مفابريكي
yehdina,يهدينا
adjma3ine,اجمعين
3aljiya,علجية
pris,بري
deux,دو
cartons,كارتون
jaune,جون
conne,كون
fzdhlikoum,فضلكم
hounaka,هناك
majal,مجال
lilbanat,للبنات
kayfa,كيف
mata,متى
yatim,يتم
attasjil,التسجيل
arjoukoum,ارجوكم
afidouni,افيدوني
3abra,عبر
bnadam,بنادم
ma33andouche,ماعندوش
mach,مارش
ariere,اريار
capable,كابابل
ya9tol,يقتل
libyen,ليبيان
yastore,يستر
irouh,اروح
sarkouzi,ساركوزي
ya3tilou,يعطيلو
lagenda,لاجوندا
yamchi,يمشي
haraga,حرڨة
tiaretia,تيارتية
marahich,ماراهيش
mabghinach,مابغيناش
n3icho,نعيشو
bladkom,بلادكم
hogra,حڨرة
wraki,وراقي
makanch,ماكانش
facon,فاسو
mahaliyeen,محليين
kheer,خير
manhom,منهم
khassreen,خاسرين
t3awed,تعاود
thawad,تهود
bara,برا
tklassi,تكلاسي
eme,يام
noum,نوم
tel3ab,تلعب
defense,ديفانس
kifmah,كيفماه
tmarki,تماركي
buts,بوت
oula,ولا
yenzel,ينزل
smaa,سما
karahtou,كرهتو
koulch,كلش
achebale,اشبال
oma,امة
fikera,فكرة
boutafalika,بوتفليقة
ma7iyati,تحياتي
hom,هم
yahzanoun,يحزنون
lem3askri,لمعسكري
yarhmek,يرحمك
amis,امي
sionistes,سيونيست
gerent,جار
entier,انتيي
sanctions,سانكسيو
fifa,فيفا
bardan,بردا
salamen,سلاما
massriyin,مصريين
trebahkoum,تربحكم
tebkiw,تبكيو
e3la,على
kouba,قبة
tedrah,تدرح
ssn,سسن
pitier,بيتيي
mab9ach,مابقاش
fikoum,فيكم
squipes,ايكيب
dyal,ديال
ouest,اووست
asmo,الجمعية الرياضية لمدينة وهران
belabess,بلعباس
mascara,معسكر
wat,وداد تلمسان
wat,وات
ma3lihech,ماعليناش
djau,جاو
chwakerkoum,شواكركم
ultra,ايلترا
harrach,حراش
me3ak,معاك
cha,شاء
narbhou,نربحو
nadouh,ندوه
baldo,بلد
trikna,طريقنا
arwah,ارواح
n3almek,نعلمك
fraction,فراكسيو
bik,بيك
aljazayer,الجزائر
nahanou,نحن
man3tberoukch,مانعتبروكش
3alim,عالم
kabira,كبيرة
nata,نتا
iansan,انسان
lagarie,لالجيري
takoule,تاكل
khobze,خبز
bladek,بلادك
tahagrou,تحڨرو
ghire,غير
mouslimine,مسلمين
ms,مي
dzayer,دزاير
matensach,ماتنساش
hathe,هاد
championat,شامبيونا
zkara,زكارا
sarar,سرار
la3ib,لاعب
el3alem,العالم
goli,ڨولي
berka,برك
walidih,والديه
balhom,بالهم
yjiw,يجيو
yal3bou,يلعبو
ywaliw,يوليو
m3awkin,معوقين
europe,اوروب
3aybe,عيب
manda,ماندا
aktar,اكثر
jahiziya,جاهزية
tasfiyat,تصفيات
lmostawa,المستوى
tandimi,تنضيمي
3adama,عضم
3adama,عدم
alaho,الله
ajrakom,اجركم
jetaime,جوتام
madjid,مجيد
fal3ali,فلعالي
wdima,وديما
mcharaf,مشرف
ma3andhom,ماعندهم
lhadj,لحاج
3issa,عيسى
a3tolo,اعطولو
7ako,حقو
tba3ed,تبعد
ekl,كل
3ainnnnnnne,عين
meskin,مسكين
3afsou,عفسو
unjuste,انجيست
kesk,كاسك
arrie,اريف
nakaskoum,نقسكم
joueur,جوور
gool,ڨول
tala3,طلع
defanseur,ديفانسور
attaqand,اطاكو
kolach,كلش
thatni,تحطني
jarh,جرح
nabra,نبرا
thalaw,تهلاو
ilverpool,ليفربول
magic,ماجيك
bougherra,بوقرة
uranium,يورانيوم
nsepari,نسيباري
atomes,اطوم
klami,كلامي
klach,كلاش
ysyib,يصيب
tal9a,تلقة
seconde,سيڨوند
l3ali,لعالي
caba,أهلي برج بوعريريج
raj3a,رجعة
3ajbeti,عجبتني
weled,ولد
achhare,اشهر
wazire,وزير
bsahtak,بصحتك
mouchkal,مشكل
com,كوم
kartikom,كارطيكم
wa3ar,واعر
reja3na,رجعنا
jahiliya,جاهلية
kano,كانو
yegatlo,يڨتلو
weladhom,ولادهم
wladhoum,ولادهم
tebra,تبرا
anabi,عنابي
malfin,مالفين
yakhlef,يخلف
makayn,ماكاين
tatssameh,تتسامح
i3afina,يعافينا
hath,هاد
mardh,مرض
hassbouan,حسبنا
ni3ama,نعمة
wakill,وكيل
houkam,حكام
djazire,جزاير
maticohhhhhhhhhhhhh,ماتش
ye,يا
rania,رانيا
bent,بنت
elbordj,البرج
raki,راكي
beze,بزاف
staifia,سطايفية
kbirla,كبير
yahkmouni,يحكموني
jibi,جيبي
chakshiate,شخصيات
jazeeara,جزيرة
yehdiha,يهديها
kafaki,كفاكي
mena,من
mena,منا
fitna,فتنة
3alji,عالجي
mawadi3e,مواضع
wajhe,وجه
akhlaki,اخلاقي
a3oudou,اعوذ
billahi,بالله
chitan,شيطان
rajim,رجيم
yerfa3ou,يعرفو
allahou,الله
alathina,اللذين
amanou,آمنو
minkoum,منكم
lathina,اللذين
outou,اوتوا
al3ilma,العلم
daragate,درجات
sadakou,صدق
al3athim,العضيم
raha,راها
technologie,تيكنولوجي
hd,هد
wahna,وحنا
netmenaw,نتمناو
chaine,شان
sportive,سبورتيف
oran,اوران
brach,بغاش
ybat,يبات
yekhdech,يخدش
t3alik,تعليق
aradat,اردت
edhab,اذهب
soudia,سعودية
iran,ايران
w3alh,وعلاه
troh,تروح
vas,فا
3ajayeb,عجايب
gharayeb,غرايب
aurais,اوري
vues,فو
aux,او
etats,ايطا
unis,اوني
raykome,رايكم
nhare,نهار
photo,فوتو
batata,بطاطا
khire,خير
mane,من
mokata3a,مقاطعة
itaba3a,اتبع
houda,هدى
chawchi,شاوشي
manakhasrouch,مانخسروش
chirurgien,شيرورجيان
etudes,ايتود
savez,سافي
ecrire,ايكرير
hante,هونت
sobhan,صبحان
completement,كومبليتما
fous,فو
ahdi,اهدي
radalhom,ردلهم
a3kal,عقل
yahsabouna,يحسبونا
kobays,كوباي
welet,ولات
laboratoire,لابوراطوار
nakhdam,نخدم
3arbi,عربي
kahl,كحل
ras,راس
yarnini,يرميني
3askar,عسكر
manfatou,منفاتو
skhana,سخانة
soubhaonou,صبحانو
3atina,عاطينا
sbar,صبر
ykadarna,يقدرنا
ytkabal,يتقبل
mana,منا
nchaalh,نشالله
viveeeeeeeeeeeeeeee,فيف
mouwafekkkk,موفق
ycombati,يكومباطي
las9at,لسقت
welat,ولات
kiste,كيست
assalamou,السلام
3aleikom,عليكم
ra7,راح
sujets,سوجي
tefaw,طفاو
do,دو
nsta3rfe,نستعرف
bikoum,بيكم
loukane,لوكان
jate,جات
na3mlou,نعملو
akterre,اكتر
awah,اواه
chriki,شريكي
michi,ماشي
berk,برك
derha,دارها
wifek,وفاق
stif,سطيف
tanik,تانيك
dertha,دارتها
tadamounen,تضامن
filistin,فلسطين
maaliche,ماعليش
3ain,عين
darbet,دربت
parle,بارل
ba3ad,بعد
3ainine,عينين
alina,علينا
onr,وان
tre,ثري
tre,تري
every,ايفري
where,وار
when,ون
thanks,ثانكس
3ayana,عيانة
welade,ولاد
chatahate,شطاحات
filastine,فلسطين
kilab,كلاب
inchalllah,نشالله
tabrwe,تبراو
tefrouhona,تفرحونا
me3akoum,معاكم
khedra,خضرة
yahmi,يحمي
ch3ab,شعب
armee,ارمي
nahno,نحن
lahaye,لاهاي
lgorba,الغربة
alhak,الحق
parabor,بارابول
horiya,حرية
wah,واه
idha,اذا
mayal3abch,مايلعبش
tetulaire,تيتولار
manatfarch,مانتفرجش
chwaker,شواكر
3asima,عاصمة
dalat,دالت
salihacrb,صليحة
bvb,بفب
karimatmour,كريم متمور
four,فور
ngalifou,نكاليفو
faible,فابل
mandila,مونديال
belgaid,بلقايد
belair,بالار
kandan,كوندامن
mosalsalate,مسلسلات
tafwij,تفويج
mogtama3,مجتمع
phelesten,فلسطين
ma39ol,معقول
bkhaha,بقالها
ichofha,اشوفها
mahtala,محتلة
rendez,راندي
2m1,دومان
yj3al,يجعل
vriament,فريما
ta3jabni,تعجبني
bezzaf,بزاف
3aounak,عاونك
nesba,نسبة
lihoum,ليهم
experience,ايكسبيريانس
nhassel,نحصل
koulech,كلش
nghorou,نغرو
jetset,جيتسيت
ta3alim,تعليم
makayan,ماكاين
kolhaja,كل حاجة
balahabe,بلا حب
madabihe,مادابيه
wdi,ودي
lhaw,لهاو
feljazaiar,فالجزاير
b3ida,بعيدة
3likame,عليكم
yabghouha,يبغوها
bladha,بلادها
bladha,بلادنا
tama,تما
championi,شامبيوني
lilah,لله
ilayhi,اليه
3aji3oune,راجعون
yarhamha,يرحمها
isabar,يصبر
nesta3raf,نستعرف
yatik,يعطيك
golt,ڨولت
zidan,زيدان
hahahahahha,هاهاهاهاهاهاهاها
eh,ايه
arrete,اريتي
nest,ني
nansi,نانسي
3adjrem,عجرم
enfants,اونفان
eehh,ايه
ac,افيك
risk,ريسك
k,ك
liban,لبنان
vau,فو
mieu,ميو
amene,اموني
ici,ايسي
fair,فار
fair,فير
enfant,اونفان
enfant,انفو
devinette,ديفينات
stp,سيلتوبلي
la3abe,لعب
asasi,اساسي
2akhela9,اخلاق
ra7o,راحو
wakhdo,وخدو
makhlo9,مخلوق
tchoufou,تشوفو
rebh,ربح
oblige,اوبليجي
nakhadmou,نخدمو
amane,امان
anquete,انكيت
detailler,ديطايي
pout,بور
djbou,جيبو
mard,مرد
anflownza,انفلونزا
khanzir,خنزير
djawassiss,جواسيس
chaf,شاف
haj,حاج
blastou,بلاصتو
blanc,بلان
j’,ج
barca,بارسا
plaset,بلاسيت
markas,ماركاس
ragan,رڨان
sahera,سهرة
scorpions,سكوربيو
mal3abech,مالعبش
bartahe,بارح
qoi,كوا
atamana,اتمنى
yatihim,ياتيهم
zilzal,زلزال
lafhal,لفحل
afarrah,افرح
omimtek,ميمتك
ali,الي
sahrat,سهرت
awlad,اولاد
abladi,بلادي
aljazaeer,الجزاير
natalblou,نطلبو
moustakbal,مستقبل
hafal,حافل
najah,النجاح
najah,نجاح
mafkhra,مفخرة
jazaeer,جزائر
nafouz,نفوز
zombia,زومبيا
misryine,مصريين
can,كان
ge3,ڨع
3amrolakch,عمرولكش
3aynek,عينك
anetoma,نتوما
ma3andekom,ماعندكم
ma3ena,معنى
ma3ena,معنا
echorok,الشروق
chekon,شكون
galalkom,ڨاللكم
kesna,قسنا
chirine,شيرين
makas,مقاس
al3amya,العامية
alkehel,الكحل
ktab,كتب
article,ارتيكل
cab,كاب
germany,جيرماني
ghab,غاب
hasak,حسك
hsabtak,حسبتك
hragt,حرڨت
talyan,طاليان
n3aydo,نعيدو
tronkil,طرانكيل
waldikom,والديكم
yedih,يديه
aissa,عيسى
ymechi,يمشي
judo,جيدو
porte,بورت
malheur,مالور
limoger,ليموجي
tadjar,تجار
khyr,خير
yebda,يبدا
deme,دم
manmedche,مانمدش
kouleche,كلش
draheme,دراهم
ml,مل
buisnes,بيزناس
is,ايز
assektouuuuuuuuuuu,اسكتو
chrawkome,شراوكم
millioune,مليون
chehar,شهر
weche,واش
tesswa,تسوا
3andkome,عندكم
edzayer,الدزاير
salamatika,سلامتك
wahid,وحد
soufouf,صفوف
mouslimin,مسلمين
jazairin,جزايريين
dakhal,دخل
normalement,نورمالمو
ydakhal,يدخل
3abdoun,عبدون
boudabouz,بودبوز
hamodoulilaaah,حمدلله
wefekena,وفقنا
djiche,جيش
atbaa3,اتباع
juifes,جويف
biladi,بلادي
autre,اوتر
jalou,جالو
psq,باسك
psq,بسك
meiheur,مييور
sadane,سعدان
jite,جيت
djayaire,جزائر
la3be,لعب
mlihe,مليح
n3atou,نعطو
triha,طريحة
masare,ماصر
postes,بوست
tonobilettes,طونوبيلات
hwanets,حوانت
diar,ديار
l3aklia,العقلية
kayena,كاينا
kayena,كاينة
mneh,مناه
makench,ماكانش
moyens,موايان
3akliete,عقلية
loceaux,لوكو
mbdela,مبدلة
mayanfa3,ماينفع
aant,افا
moussa,موسى
gros,ڨرو
3ageb,عڨب
arme,ارمي
avenir,افونير
baba,بابا
arrouj,عروج
es,ال
sauve,سوفي
milliers,ميليي
libyiens,ليبيان
pourquoi,بوركوا
vis,في
hlal,حلال
3alina,علينا
signe,سينيي
contrat,كونترا
matel3abch,ماتلعبش
brohak,بروحك
3anbalek,عنبالك
mca,مولودية
3alach,علاش
mandirouch,مانديروش
mahlyiane,محليين
nchoufou,نشوفو
yrabah,يربح
yarbah,يربح
yla3ab,يلعب
hidaya,هداية
omate,امة
salaalah,صلى الله
3alih,عليه
charger,شارجي
batterie,باتري
retraite,روترات
tadahkou,تدحكو
massryinnes,مصريين
dahkou,الدحكو
arwahkoum,رواحكم
n3adi,نعادي
nice,نيس
mafia,مافيا
russe,روس
ikita3at,انقطاعات
3ankom,عندكم
medcins,ميدسان
wallahi,والله
a3lamo,اعلم
youf3ali,يفعل
y3awed,يعاود
ywerina,يورينا
wejek,وجهك
kifek,كيفك
yell3ab,يلعب
morad,مراد
assasi,اساسي
ya3raf,يعرف
pasport,باسبور
nrouh,نروح
wine,وين
nwali,نولي
chikour,شيكور
fu,في
yehdar,يهدر
arabophone,ارابوفون
francophone,فرانكوفون
qahera,قاهرة
sorbonne,سوربون
fihoum,فيهم
braka,بارك
fikou,فيكو
yeoufe9ue,يوفق
goudam,قدام
deriere,ديريار
3awda,عودة
maymouna,ميمونة
fondez,ديفوندي
votre,فوطر
votre,فوتر
alfirkha,الفرقة
addala,الضالة
arafida,الرافضة
hanechi,حناشي
agedlouna,اكدولنا
leghdeb,غضب
yaghedbou,يغضبو
veres,فار
youcef,يوسف
maifi,مايفي
ramdankoum,رمضانكم
wkoul,وكل
wintouma,ونتوما
bkhir,بخير
haba,حابا
just,جوست
tchaker,تشاكر
lmouhim,لمهم
tel3bou,تلعبو
lbaraka,البركة
rejlikoum,رجليكم
na,نا
sira3,صراع
rimal,رمال
sehr,سهر
schone,شون
serie,سيري
und,اوند
super,سوبر
schauspieler,سكوسبيلر
marocan,ماروكان
ngolhom,نڨوللهم
macho,ماشو
3ilm,علم
khayal,خيل
yerboho,يربحو
tebrohom,تبغوهم
ykhasro,يخسرو
t3ayerohom,تعايروهم
pffffffffffffffffffffffffff,بففففف
eulma,علمة
hassed,حاسد
daret,دارت
barakat,باراكات
choufou,شوفو
golavirage,ڨول افيريج
sobte,صبت
rabha,رابحة
tanzanie,تانزاني
morocco,مروك
tekhser,تخسر
lafrique,لافريك
centre,سانتر
tjina,جينا
nerbhouha,نربحوها
nqualifou,نكاليفو
inchaellah,نشالله
ammmmiiinnnn,آمين
heddaj,هداج
mayebkicha,مايبكيشا
tal3at,طلعت
matwalicha,ماتوليشا
foot,فوت
balle,بال
3aicha,عايشا
3aicha,عايشة
taicha,طايشا
etta,ايتا
3ajab,عجب
devienne,دوفيان
conaiseure,كونيسور
ds,دان
chaab,شعب
yakoul,ياكل
mayderanger,مايديرانجي
chrouke,الشروق
3ichou,عيشو
vei,في
verita,فيريتي
khtheb,كذب
lraho,راهو
khayef,خايف
khima,حكمة
nta3o,نتاعو
yatleb,يطلب
najda,النجى
nchoufe,نشوف
mliha,مليحة
tgoulou,تڨولو
milat,ملات
ta3mik,تعميك
tazawji,تتزوجي
hbib,حبيب
9alb,قلب
chorot,شروط
alegerie,الجيري
ghure,غير
sehab,صحاب
deraham,دراهم
lihoma,ليهوما
3aychun,عايشين
oropa,اوروبا
mokhi,مخي
khamej,خامج
takhmam,تخمام
for,فور
bezaftel3ab,بزاف في اللعب
fehal,فحل
tehab,تحب
beladak,بلادك
alla,الله
3awdat,عودة
ouf,اوف
maintenant,مانتونا
dormir,دورمير
tranquil,ترانكيل
nkolak,نقلك
elchikh,الشيخ
wachrak,واش راك
tastana,تستنا
t3ayat,تعيط
blasto,بلاستو
blasto,بلاصتو
sigar,السيڨار
am3akom,معاكم
waktach,وقتاش
3andkoum,عندكم
jalousie,جالوزي
matmor,متمور
mafihach,مافيهاش
khlass,خلاص
nahmed,نحمد
3alla,على
3alla,علا
hadhihi,هاذه
najat,نجات
tant,تان
pis,بي
defaite,ديفيت
juifs,جويف
ye3arfou,يعرفو
ye3arfou,يعتارفو
yrabhou,يربحو
jnass,جناس
kim,كيم
kim,كيما
normalmon,نورمالمو
plein,بلان
gal,قال
imam,امام
touil,طويل
champione,شامبيون
jespere,جيسبير
meghani,مغني
soient,سوا
pret,بري
el3alamin,العالمين
veux,فو
gaouri,ڨاوري
travailler,ترافايي
impossible,امبوسيبل
dignete,دينيتي
permez,بيرمي
rester,ريستي
mounkar,منكر
honteux,هونتو
quand,كان
changer,شانجي
mentalite,مونتاليتي
croyez,كروايي
carrement,كاريمو
chose,شوز
tesra,تصرى
ghalfohom,غالفوهم
malayeka,ملايكة
khatih,خاطيه
ations,اطانسيو
commence,كومانسي
pare,بار
suiwez,سويفي
methode,ميطود
werrez,فيري
ennemis,اينمي
chnagerons,شانجورو
tactique,تاكتيك
elimine,ايليميني
colonialisme,كولونياليزم
francais,فرانسي
suiwi,سويفي
modele,مودال
benmhidi,بن مهيدي
ses,سي
soeures,سور
matkhafouch,ماتخافوش
oqfo,اوقفو
na3toulkoum,نعطولكم
recette,روسيت
cip,ايكيب
belhaje,بلحاج
antare,عنطر
yahya,يحيى
yahya,يحيا
wma,وما
nansawche,ننساوش
gazal,غزال
frahna,فرحنا
wmazal,ومازال
yfarahna,يفرحنا
ktare,كتر
egthept,ايجيبت
fierre,فيار
welad,ولاد
beladdi,بلادي
hagdak,هاڨداك
farjouna,فرحونا
fihomm,فيهم
ya3erfo,يعرفو
me3amen,معامن
yela3boubon,يلعبو بون
yabda,يبدة
megani,مغني
yfarhouna,يفرحونا
yfarhouna,يفروها
sud,سود
nroho,نروحو
tour,تور
ad3ou,ادعو
r,ربي
r,ر
tawfik,التوفيق
froit,دروا
voter,فوطي
mahou,ماهو
intersted,اينترستد
dadou,دادو
ta3a,تع
ta3a,تاع
chkara,شكارة
nasri,ناصري
mayoukhlesh,مايخلصش
yesthakou,يستحقو
besh,باش
yellaabou,يلعبو
quipe,ايكيب
ssaha,الصح
za3ma,زعما
raye7,رايح
projet,بروجي
lanseg,لانسيج
cams,كام
wayen,وين
ghiba,غيبة
3athman,عثمان
khalawekch,خلاوكش
generaux,جينيرو
takhdam,تخدم
wkilhoum,وكيلهم
akdebou,اكدبو
kebelema,قبلما
yefoutkoum,يفوتكم
revaion,ريفيو
poison,بواسون
averile,افريل
yahedi,يهدي
khelak,خلق
wahda,وحدة
mou3ak,معاق
mayakdarch,مايقدرش
yakhrouj,يخرج
absat,ابصت
houkoukou,حقوقو
hayat,حيات
3almo,علمو
keraohom,قراوهم
werk,ورق
stilo,ستيلو
lage,لاج
nta3i,نتاعي
premier,بروميار
foi,فوا
n3awad,نعاود
al3am,العام
koup,كوب
saaden,سعدان
jibou,جيبو
tahlom,تحلم
tafouz,تفوز
hhhhhhhhhhhhhhhh,ههههههه
magharba,مغاربة
flitoukese,فليطوكس
dialkom,ديالكم
antoma,انتوما
khawa,خاوة
yel,يال
3aka,عاكا
sir,سير
le3ab,لعب
hesan,حسن
3ayan,عيان
droite,دروات
hato,حطو
milieu,ميليو
defence,ديفانص
filles,في
doivent,دواف
prudente,برودانت
parceque,برسوكو
parceque,بارسكو
devient,دوفيان
malfaiteurs,مالفيتور
yastor,يستر
snobe,سنوب
tama3at,طماعات
leblad,لبلاد
yadi,يدي
nahihoum,ناحيلهم
kharita,خريطة
he,ه
wa3ra,واعرة
mlazem,ملازم
jeste,جيست
supportteurs,سيبورتار
3amrousse,عمروس
zdak,سداك
laou,لو
kountom,كنتم
sadikine,صادقين
tkoluli,تقولولي
jabet,جابت
nez3af,نزعف
l3abassi,العباسي
madabia,مادابيا
yel3eb,يلعب
3lakhaterch,علاخاطرش
redjlin,رجلين
m3iz,معيز
3a9lia,عقلية
para,بارا
narja3,نرجع
barabho,نربحو
alkoudivoire,الكوديفوار
zyaya,زياية
kawawi,كواوي
yrado,يردو
ad3af,اضعف
bouriane,بوريان
willa,ويلا
testechfe,تستشفا
indispensable,انديسبنسابل
kdeb,كدب
3aichine,عايشين
khasra,خاسرة
dai3ou,ضيعو
hyathouw,حياتهم
faute,فوت
dawla,دولة
hadjar,هاجر
belle,بال
tach3al,تشعل
fihom,فيهم
ghadi,غادي
g3a,ڨع
nahargo,نحرڨو
mizer,ميزار
yeberek,يبارك
habba,حابا
ara,ارى
mawki3ouki,موقعك
eliliktrouni,الالكتروني
waassalmou,والسلام
oukhty,اختي
salamo,سلام
3alayekom,عليكم
raji3oun,راجعون
yarhemha,يرحمها
rahmatihi,رحمته
wassi3a,واسعة
rahe,راه
encien,انسيان
systeme,سيستام
yradohme,يردهم
chats,شا
makla,ماكلة
rkad,رقاد
hassab,حاسب
janah,جنة
ghalat,غالط
as3ab,اصعب
donya,دنيا
ghorbah,غربة
aek,اك
tournois,تورنوا
cartie,كارتي
lajatni,لاجاتني
mout,موت
7akumouni,حكموني
batards,باطارد
goulhom,قولهم
rsasa,رصاصة
mkhabiha,مخبية
beyt,بيت
nar,نار
yaaaaaa,يا
rabiiiiiii,ربي
n3awdouhaaaaa,نعاودوها
hannachi,حناشي
msewwes,مسوس
rouhou,روحو
khlolna,خلونا
chber,شبر
nogfo,نوقفو
mrabbi,مربي
partout,بارتو
fini,فيني
jarab,جرب
nasss,ناس
lune,لون
reyhou,ريحو
tedarbou,تداربو
3id,عيد
ama,اما
emine,امين
iwafakhoum,اوفقهم
idiro,اديرو
gloubham,قلوبهم
yanssaw,ينساو
ga3ad,ڨاعد
issir,اسير
nchalh,نشالله
esperons,اسبيرو
inshaa,انشاء
blague,بلاڨ
depuis,دوبوي
ecoutes,ايكوت
rahima,رحم
3arifa,عرف
9adra,قدر
nafssih,نفسه
hanachi,حناشي
