Arabizi,Arabic
3awdtelkn,عوظتلكن
btzaheq,بتزهق
btzahek,بتزهق
btzaheg,بتزهق
yfade,يفضي
yfadhe,يفضي
sabahti,صبحتي
tkarkri,تقرقري
tgargri,تقرقري
tqarqri,تقرقري
sajalti,سجلتي
arehlek,اريحلك
esbe3ha,اصبعها
hal,حال
elkol,الكل
saket,ساكت
hada,حدا
mgate3ha,مقاطعها
mkate3ha,مقاطعها
mqate3ha,مقاطعها
amaneh,امانه
ydawem,يداوم
dabro,دبرو
halko,حالكوا
t3alo,تعالوا
elnarjes,النرجس
mbalcheh,مبلشه
mbalsheh,مبلشه
jardatelko,جارديتلكوا
laesob3,الاسبوع
btkdab,بتقظب
btqdhab,بتقظب
btgdhab,بتقظب
btgthab,بتقظب
btqdab,بتقظب
btqthab,بتقظب
btkdhab,بتقظب
btgdab,بتقظب
btkthab,بتقظب
reqi,ريقي
reki,ريقي
regi,ريقي
eljar,الجار
herof,حروف
bthothen,بتحطهن
belsolafeh,بالسولافه
m3dalat,معدلات
maglobeh,مقلوبه
maqlobeh,مقلوبه
maklobeh,مقلوبه
salatah,صلطه
laban,لبن
mansaf,منسف
ntmansaf,نتمنسف
t3ban,تعبان
3lwah,علواه
labseh,لابسه
dahab,دهب
dableh,دبله
mahbas,محبس
khatem,خاتم
eswarah,اسواره
3ogd,عقد
3oqd,عقد
3okd,عقد
t3legah,تعليقه
t3lekah,تعليقه
t3leqah,تعليقه
3osmale,عصملي
eltajamo3,التجمع
wasalti,وصلتي
kees,كيس
nefayat,نفايات
m3aba,معبا
shalat,شالات
chalat,شالات
llkab,للكب
elbasi,البسي
wtsawri,وتصوري
hewaneh,حيوانه
hatet,حطيت
ghaseel,غسيل
raseel,غسيل
bfakerha,بفكرها
b3dha,بعدها
3achrah,عشره
3ashrah,عشره
elnhar,النهار
tale3,طالع
amet,اميت
bdi,بدي
anchor,انشر
anshor,انشر
ajleh,اجليه
bttla3,بتطلع
rehto,ريحته
bkoi,بكوي
btsala,بتسلى
akhdar,اخضر
azraq,ازرق
azrak,ازرق
azrag,ازرق
elawa3e,الاواعي
lagheh,لاغيه
lareh,لاغيه
dertna,ديرتنا
tsale,تسلي
games,قميس
kames,قميس
qames,قميس
oskni,اسكني
naem,نايم
esbo3,اسبوع
nadaha,ناداها
elgharbeah,الغربيه
elrarbeah,الغربيه
elsharkeh,الشرقيه
elsharqeh,الشرقيه
elcharqeh,الشرقيه
elcharkeh,الشرقيه
elshargeh,الشرقيه
elchargeh,الشرقيه
ntsawar,نتصور
kasdek,قسدك
gasdek,قسدك
qasdek,قسدك
elqamar,القمر
elkamar,القمر
elgamar,القمر
elshams,الشمس
elchams,الشمس
esma3o,اسمعوا
elrabetah,الرابطه
mnazleh,منزله
laejtema3,الاجتماع
elbalad,البلد
elyleh,الليله
ehdaroh,احضروه
ehdharoh,احضروه
kbloni,قبلوني
gbloni,قبلوني
qbloni,قبلوني
chghlati,شغلاتي
shrlati,شغلاتي
shghlati,شغلاتي
chrlati,شغلاتي
ak3od,اقعد
aq3od,اقعد
ag3od,اقعد
3roak,عرواق
3roaq,عرواق
3roag,عرواق
bbaki,ببكي
rjleh,رجليه
bwaj3eno,بوجعنه
gader,قادر
kader,قادر
qader,قادر
yoqef,يوقف
yogef,يوقف
yokef,يوقف
y3ali,يعلي
maratboh,مراتبه 
m3alqoh,معلقه
m3algoh,معلقه
m3alkoh,معلقه
mhla,محلا
eltachbeh,التشبيه
eltashbeh,التشبيه
rayqah,رايقه
raygah,رايقه
raykah,رايقه
kadi,قضي
qadhi,قضي
kadhi,قضي
gadi,قضي
gadhi,قضي
qadi,قضي
swarek,صورك
3amti,عمتي
saheh,صاحيه
msatleh,مصطله
someha,سميها
moteha,موتيها
etaslat,اتصلت
telhagha,تلحقها
telhakha,تلحقها
telhaqha,تلحقها
ylhasen,يلحسن
wadeha,وديها
bedhn,بدهن
ydhalen,يضلن
ydalen,يضلن
kherat,خيرات
bkaref,بقرف
bgaref,بقرف
bqaref,بقرف
t3baneh,تعبانه
3ayef,عايف
hali,حالي
lemta,لايمتا
artah,ارتاح
g3datha,قعداتها
k3datha,قعداتها
q3datha,قعداتها
eljayeh,الجايه
khofi, خوفي
wsa3,وساع
barad,براد
maleeh,مليح
khabrat,خابرات
rkhas,رخاص
btlayfn,بتليفن
ychtarehn,يشتريهن
yshtarehn,يشتريهن
helwat,حلوات
elfrash,الفراش
elfrach,الفراش
sahhet,صححت
bkhzn,بخزن
madeti,ماديتي
elsejadeh,السجاده
mchakhsah,مشخصه
mshakhsah,مشخصه
ashtaghel,اشتغل
ashtarel,اشتغل
achtaghel,اشتغل
achtarel,اشتغل
modeha,مديها
tchmas,تشمس
tshmas,تشمس
hsa,هسا
ajatni,اجتني
by3ah,بيعه
tokhdeha,توخذيها
da2erah,دائره
daaerah,دائره
hkomeh,حكوميه
3eadet,عيادة
asnan,اسنان
sot,صوت
bttfi,بتطفي
elkolar,الكولار
tsharloh,تشغله
tshaghloh,تشغله
tcharloh,تشغله
tchaghloh,تشغله
hasrti,حسرتي
twafer,توفر
bardeh,بارده
bkhrab,بخرب
eshari,اسهري
kremah,كريمه
kechtah,قشطه
geshtah,قشطه
qeshtah,قشطه
keshtah,قشطه
qechtah,قشطه
gechtah,قشطه
btchahi,بتشهي
btshahi,بتشهي
bttalaq,بتتألق
btt2laq,بتتألق
bttalak,بتتألق
btt2lag,بتتألق
bttalag,بتتألق
btt2lak,بتتألق
eltabekh,الطبيخ
tohkmi,تحكمي
btdall,بتدلل
bnat,بنات
awal,اول
marah,مره
btlob,بطلب
elfaz3ah,الفزعه
darori,ظروري
tharori,ظروري
dharori,ظروري
lmodo3,الموضوع
lmodho3,الموضوع
btlabeni,بتلبيني
m3rofha,معروفها
ytjam3o,يتجمعوا
3dd,عدد
y3raf,يعرف
balki,بلكي
sa3doni,ساعدوني
yhdharo,يحضروا
yhdaro,يحضروا
b3to,بعطوا
raayhom,رأيهم
ra2yhom,رأيهم
agheb,اغيب
areb,اغيب
fethol,فظول
fedol,فظول
fedhol,فظول
bmantekah,بمنطقه
bmantegah,بمنطقه
bmanteqah,بمنطقه
shabakeh,شبكه
chabakeh,شبكه
sa3teen,ساعتين
fatrah,فتره
echtaraket,اشتركت
eshtaraket,اشتركت
bmosabaqah,بمسابقه
bmosabakah,بمسابقه
bmosabagah,بمسابقه
fe2at,فئة
feaat,فئة
tasmem,تصميم
elazea2,الازياء
elazeaa,الازياء
charekt,شركة
sharekt,شركة
ekssoarat,اكسسوارات
kbereh,كبيره
fozet,فزت
marhaleh,مرحله
btbalesh,بتبلش
btbalech,بتبلش
marhaleh,مرحله
eltaswet,التصويت
manshor,منشور
manchor,منشور
bazeaae,بأزيائي
b2zea2e,بأزيائي
tw3deni,توعديني
3orsi,عرسي
fostani,فستاني
tasmemek,تصميمك
tekrami,تكرمي
nodkhol,ندخل 
lebseh,لبسه
esma3i,اسمعي
bqdarch,بقدرش
bkdarsh,بقدرش
bqdarsh,بقدرش
bkdarch,بقدرش
bgdarsh,بقدرش
bgdarch,بقدرش
lahaket,لحقت
lahaqet,لحقت
lahaget,لحقت
elkhas,الخاص
3chan,عشان
3shan,عشان
oktibi,اكتبي
ketabeh,كتابه
nealek,نيالك
elsama3at,السماعات
nsethom,نسيتهم
bthmni,بتهمني
amaneh,امانه
e3tabreh,اعتبريه
y3toki,يعطوكي
bfot,بفوت
slafi,سلافي
twa3dna,تواعدنا
nftrek,نفترق
nftreg,نفترق
nftreq,نفترق
eltasjeel,التسجيل
hoteh,حطيه
ednek,ادنك
katem,كتم
btsma3eh,بتسمعيه
lhalek,لحالك
elchorot,الشروط
elshorot,الشروط
llbeaj,للبيج
tsawtoli,تصوتولي
el3omr,العمر
talab,طلب
m3k,معك
elsafahah,الصفحه
bnkom,بنقوم
bnqom,بنقوم
bngom,بنقوم
belwajeb,بالواجب
ebcheri,ابشري
ebsheri,ابشري
blfaza3ah,بالفزعه
okhti,اختي
thotlek,تحطلك
ahki,احكي
akhalehom,اخليهم
yhmek,يهمك
mobde3ah,مبدعه
ahsanken,احسنكن
kolken,كلكن
teslamoly,تسلمولي
bb3tlkom,ببعتلكم
chofoha,شوفوها
shofoha,شوفوها
3alameh,علامه
ahdhar,احضر 
ahdar,احضر 
elmodah,الموظه
elmodhah,الموظه
elmothah,الموظه
torkia,تركيا
nyabeh,نيابه
khosomat,خصومات
fr3,فرع
dakhel,داخل
elmohem,المهم
elamaken,الاماكن
makeh,مكه
elswefeh,الصويفيه
wasat,وسط
elbayader,البيادر
elsena3eh,الصناعيه
b2amenha,بأمنها
baamenha,بأمنها
shghaleh,شغاله
chraleh,شغاله
chghaleh,شغاله
shraleh,شغاله
elrasem,الرسم
elyadawi,اليدوي
keta3,قطع
geta3,قطع
qeta3,قطع
malabes,ملابس
darjeh,دارجه
bestkhdam,باستخدام
alwan,الوان
btroh,بتروح
tjareb,تجرب
hmtek,همتك
el3akabeh,العقبه
el3aqabeh,العقبه
el3agabeh,العقبه
dakhel,دخيل
rwag,رواق
rwak,رواق
rwaq,رواق
banoteh,بنوته
salamtek,سلامتك
ghala,غلا
rala,غلا
rabet,رابط
sar,صار
bntahi,بنتهي
wenk,وينك
kamel,كامل
el3leh,العله
tabe3i,طبيعي
khayfeh,خايفه
akhsar,اخسر
adawem,اداوم
khdmeh,خدمه
threz,تحرز
bngdar,بنقدر
bnkdar,بنقدر
bnqdar,بنقدر
fhmeha,فهميها
sadegah,صديقه
sadeqah,صديقه
sadekah,صديقه
mchare3,مشاريع
mshare3,مشاريع
assi,اسسي
halek,حالك
ahmloh,احمله
jd,جد
khalasto,خلصتوا
btkhtafo,بتختفوا
bdroshm,بدرسهم
eldraseh,الدراسه
bt3rafeha,بتعرفيها
balkes,بلقيس
balges,بلقيس
balqes,بلقيس
jerana,جيرانا
achkar,اشقر
ashqar,اشقر
achgar,اشقر
achqar,اشقر
ashkar,اشقر
ashgar,اشقر
bjlot,بجلط
kber,كبير 
zgher,زغير
zrer,زغير
bt3jbeni,بتعجبيني
ejabatek,اجاباتك
janbak,جنبك
roe2,روء
roea,روء
el3omr,العمر
maiet,مييت
3mt,عمة
matt,ماتت
husti,حصتي
sm3tha,سمعتها
helwe,حلوه
yazon,يزون
barman,برمنا
3shinak,عشانك
sart,صرت
idk,إدك
bhawel,بحول
2qtne3,اقتنع
aqtne3,اقتنع
lykoon,لا يكون
3ajbk,عاجبك
thawelesh,تحوليش
s3eb,صعب
bhawlsh,بحولش
wathk,واثق
wathg,واثق
wathq,واثق
dlk,ضلك
labs,لابس
ndarat,نضارات
mhsne,محسني
l2ne,لاني
lane,لاني
afhmtne,افحمتني
btwad3k,بتودعك
mbsota,مبسوطه
shtoor,شطور
llmara,للمره
hrke,حركه
thdedatk,تهديداتك
el3foo,العفو
bidk,بدك
thdar,تحضر
wyn,وين
mohami,محامي
lmhne,المهنه
lbkrha,البكرها
3sbti,عصبتي
btzkrsh,بتزكرش
eljwab,الجواب
btfre2,بتفرء
btfrea,بتفرء
btla3esh,بطلعش
bras,براس
sahbit,صاحبية
j3bali,جعبالي
2ktub,اكتب
aktub,اكتب
lsatak,لساتك
tfadal,تفضل
lateef,لطيف
bdafesh,بدافش
rafa3tili,رفعتيلي
daghti,ضغطي
darti,ضغطي
khasha,خصها
suhele,سهوله
mnakde,منكده
astefsar,استفسار
2stefsar,استفسار
yakul,ياكل
m3asbe,معصبه
3asabit,عصبت
jawbtak,جاوبتك
oltilak,ألتلك
mhet,محيت
bhbsh,بحبش
ahtfz,احتفز
nhki,نحكي
anw,انه
byuzbut,بيزبط
2asdesh,أصديش
aasdesh,أصديش
2esa,ئصه
aesa,ئصه
waja3,وجع
bzbt,بزبط
mnwsq,مناواسق
mtb3en,متبعين
ahkelek,احكيلك
t3sbesh,تعصبيش
23aseb,اعصب
a3aseb,اعصب
fathto,فاتحته
tjawbesh,تجاوبش
fatehtu,فاتحته
a3raf,اعرف
23raf,اعرف
b3t,بعت
bdmnle,بضمنلي
raf3tli,رفعتلي
bsharafk,بشرفك
trykeh,طريقه
2w3ak,اوعك
aw3ak,اوعك
elkhmees,الخميس
laene,لأني
l2ene,لأني
mfkre,مفكره
eshi,اشي
wlawi,ولوي
telwi,تلوي
bozak,بوزك
fya3a,فياعه
fehom,فيهم
sarookh,صاروخ
tal3a,طالعه
bjblk,بجبلك
shufet,شفت
suwar,صور
sawrhum,صورهم
wb3tlak,وبعتلك
yahum,ياهم
aywa,ايوه
2ywa,ايوه
hrdanen,حردانين
swabeeq,سوابق
swabeek,سوابق
swabeeg,سوابق
btfreq,بتفرق
btfreg,بتفرق
btfrek,بتفرق
2zkrak,ازكرك
azkrak,ازكرك
gadem,قديم
kadem,قديم
qadem,قديم
thlfeesh,تحلفيش
bakhdk,باخذك
3lnar,عالنار
a3milu,اعمله
23milu,اعمله
2shuf,اشوف
ashuf,اشوف
yruh,يروح
2fnde,افندي
afnde,افندي
fseha,فصيحه
fhmane,فهمانه
2bsr,ابصر
absr,ابصر
btrar,بتغار
btghar,بتغار
b3rafak,بعرفك
esthi,استحي
damak,دمك
aznakhna,ازنخنا
bt3rfene,بتعرفيني
asha3at,اشاعات
2sha3at,اشاعات
bdalak,بضلك
2hibak,احبك
ahibak,احبك
t3baneh,تعبانه
lahatesh,لحئتيش
lah2tesh,لحئتيش
a3mil,اعمل
23mil,اعمل
bhlai,بحالي
bardu,برضو
ez3ag,ازعاق
khatar,خطر
garabte,قربتي
thakehom,تحكيهم
lish,ليش
ajareb,اجرب
2jareb,اجرب
tgawbe,تجاوبي
be3rafoke,بيعرفوكي
bte3rafehom,بتعرفيوهم
yaqut,ياقوت
bte3rafe,بتعرفي
wijhet,واجهت
nazar,نزار
bhbhum,بحبهم
wklum,وكلم
kulhum,كلهم
2shkhas,اشخاص
ashkhas,اشخاص
oghnya,اغنيه
ornya,اغنيه
hadya,هاديه
bthboha,بتحبوها
bttwq3,بتتوقع
sndouk,صندوق
sndoug,صندوق
sndouq,صندوق
b2mlk,بأملك
bamlk,بأملك
yhom,يهم
quds,قدس
shkhsetk,شخصيتك
shiklek,شكلك
btnhabe,بتنحبي
adbi,ادبي
mhnt,مهنة
mostqbl,مستقبل
jzabe,جزابه
3yunek,عيونك
mbyneh,مبينه
2mora,اموره
amora,اموره
chokran,شكرا
shokran,شكرا
abyn,ابين
bsahtak,بصحتك
wys3dk,و يسعدك
yhmeki,يحميكي
eldbeki,الدبيكه
az3jtek,ازعجتك
abda3at,ابداعات
rwaq,رواق
mwjoden,موجودين
ferag,فرق
feraq,فرق
ferak,فرق
dabike,دبيكه
ndhak,نضحك
zet,زيت
doriya,ذريه
yrzqak,يرزقك
yrzgak,يرزقك
yrzkak,يرزقك
saliha,صالحه
mbdk,مابدك
zeada,زياده
tl3teli,طلعتلي
b3rif,بعرف
btdbki,بتدبكي
fonun,فنون
ahdrit,احضرت
3rdkum,عرضكم
okmaan,اوكمان
kunik,كونك
nghsheh,نغشه
nrsheh,نغشه
khmes,خميس
sara,ساره
akon,اكون
holem,حلم
enbh,انبح
soti,صوتي
ad,اد
addak,أدك
ishta2toli,اشتأتولي
ishtaatoli,اشتأتولي
wakhadhom,وخذهم
tanshof,تانشوف
tikhaliwni,تخلوني
manghirha,منغيرها
3ndhesh, عنديش
shfthom, شفتهم
zalmati,زلمتي
hamze,حمزه
mdrseeh,مدرسه
btswi,بتسوي
tzhg,تزهق
tzhk,تزهق
tzhq,تزهق
3otla,عطله
sha3ru,شعره
duhktu,ضحكته
faze3a,فزيعه
nkmel,نكمل
shfayfu,شفايفه
3youno,عيونه
smaru,سماره
ftat,فتاة
mosfat,مواصفات
ahlamk,احلامك
lurh,لغه
lughh,لغه
bt3ref,بتعرف
hoyatk,هوياتك
mshta2,مشتاء
mshtaa,مشتاء
atfah,اتفه
lhda,لحدا
bhtm,بهتم
lklam,الكلام
thiqa,ثقه
lzayda,الزياده
mdayaa, مدايئه
mday2a, مدايئه
shay,شاي
m3aref,معارف
maadam,مأدم
m2adam,مأدم
bjooz,بجوز
fki,فكي
3ayf,عايف
lazim,لازم
msebti,مصيبتي
badr,بأدر
b2dr,بأدر
az3l,ازعل
m3leh,ماعليه
raayk,رايك
r2ayk,رايك
tb3ti,تبعتي
malagat,مالقت
allahoma,اللهما
y3mi,ياعمي
tsalesh,تسأليش
tktbish,تكتبيش
sashorat,سشورت
na3im,ناعم
akmn,اكمن
pshofak,بشوفك
2yo,ايو
ayo,ايو
aoele,اويلي
bhkilk,بحكيلك
ab3t,ابعت
ibsr,ابصر
fatra,فتره
mfales,مفلس
3shani,عشاني
safarit,سافرت
wshj3, و شجع
mz3,مزع
ymz3k,يمزعك
trtor,طرطور
hkoma,حكومه
wskha,وسخه
raes,رئيس
r2es,رئيس
law,لو
suhaib,صهيب
lo3be,لعبه
alhara,الحاره
a01g030h 000000,حمار
201k030h 000000,حمار
201q030h 000000,حمار
201g030h 000000,حمار
a01k030h 000000,حمار
a01q030h 000000,حمار
alsu2al,السؤال
alsuaal,السؤال
m3ruf,معروف
wrai,وراي
shtour,شطور
mrakb,مركب
khaled,خالد
jales,جالس
tehaded,تهديد
zahma,زحمه
3momn,عموما
sadeqy,صديقي
sadegy,صديقي
sadeky,صديقي
alsadoog,الصدوق
alsadooq,الصدوق
alsadook,الصدوق
yefgah,يفقه
yefkah,يفقه
yefqah,يفقه
b2moor,بأمور
bamoor,بأمور
al2darah,الاداره
aladarah,الاداره
hateto,حطيته
nakeb,نقيب
nageb,نقيب
naqeb,نقيب
laken,لاكن
moshkelato,مشكلته
homar,حمار
tarek,تارك
walak,ولك
asm3to,اسمعته
mkhali,مخلي
sayer,صاير
atef,اتف
2odam,أدام
aodam,أدام
ashabak,اصحابك
hakale,حكالي
amjad,امجد
m3nha,معنها
haketlak,حكيتلك
ahbalak,اهبلك
mashiha,مشيها
awgat,اوقات
awkat,اوقات
awqat,اوقات
bttmna,بتتمنى
yjik,يجيك
mot,موت
bt3od,بتعود
tshuf,تشوف
btsm3,بتسمع
sot,صوت
yale,يلي
bhdle,بهدله
btsm3a,بتسمعا
dros,دروس
jhsh,جحش
shghlk,شغلك
shrlk,شغلك
tl3,طلع
yasar,يسار
3lfk,علفك
a01h030h 000000,حمار
201h030h 000000,حمار
btrid,بتريد
taklo,تاكله
lil,ليل
malet,مليت
khleni,خليني
trko,تركه
3esam,عصام
khle,خلي
ynzel,ينزل
bardk,بارضك
b2rdk,بارضك
mslk,مسلك
drst,درست
akhras,اخرس
l3zim,العزم
derase,دراسه
nstw3eb,نستوعب
ntwel,نطول
bytmna,بيمتنى
yshm,يشم
amo,امه
btbhdlo,بتبهدله
bdlo,بضله
byw3dok,بيوعدوك
32lk,عألك
3alk,عألك
hadak,هداك
mnam,منام
eldaher,الظاهر
myt,ميت
elhamam,الحمام
qalbi,قلبي
galbi,قلبي
kalbi,قلبي
gdami,قدامي
shloon,شلون
b2traf,بأطراف
batraf,بأطراف
jabo,جابه
khaline,خليني
baede,بايدي
b2ede,بايدي
l3beh,لعبه
mhma,مهما
day3ni,ضيعني
nasebi,نصيبي
bth2a2,بتحأأ
bthaaa,بتحأأ
okolshi, اوكلشي
bbalik,ببالك
htra,هتره
bhkek,بحقق
bhqeq,بحقق
bhgeg,بحقق
ahlami,احلامي
ralih,غاليه
ghalih,غاليه
efg3ene,افقعيني
sb3ch,سبعج
btfote,بتفوتي
sfhte,صفحتي
3uy,عوي
waftekhir,وافتخر
3jbo, عجبه
yantehir,ينتحر
ilhoma,الحمه
ya3mil,يعمل
mnawrin,منورين
inour,انور
nawret,نورت
winekam,وينكم
esemha,اسمها
farouq,فاروق
khsart,خسارة
whesh,وحش
mbarh,مباره
arhmne,ارحمني
ashkork,اشكرك
tkhlfona,تخالفونا
tfa3l,تفاعل
tkhsae,تخسي
btdaf3,بتدافع
khodhor,خضر
khodor,خضر
mosh,مش
hdek,هديك
btkrha,بتكرها
ttshatr,تتشاطر
fadi,فاضي
fadhi,فاضي
mlyan,مليان
shayfha,شايفها
bnshk,بنصحك
tfhs,تفحص
yhnikom,يهنيكم
3aqedeh,عقيديه
yehko,يحكوا
b3rfosh,بعرفوش
tjebi,تجيبي
sog,سوق
tlaje,تلاجه
tdob,تدوب
tkhrb,تخرب
3gede,عقيدي
ahjez,احجز
tnsad,تنسد
2hki,احكي
ahki,احكي
mumkin,ممكن
ystfzzik,يستفزك
sh3rek,شعرك
ananyeh,انانيه
bttwq3,بتتوقع
mgas,مقص
mkas,مقص
mqas,مقص
msbahh,مسبحه
kuds,قدس
guds,قدس
quds,قدس
ahjez,احجز
awake,اوكي
smi3et,سمعيت
bitrani,بتغني
bitghani,بتغني
hdool,هدول
raehoom,رأيهم
r2ehoom,رأيهم
yhmak,يهمك
3ajbna,عاجبنا
kabsa,كبسه
btchhi,بتشهي
btshhi,بتشهي
deatk,دياتك
3mto,عمته
amonh,امونه
mglobh,مقلوبه
mqlobh,مقلوبه
mklobh,مقلوبه
tbkhat,طبخت
sehah,صحه
zaken,زاكين
3afiah,عافيه
tfdlo,تفضلوا
elghdaa,الغداء
elrdaa,الغداء
3amleen,عاملين
fnanh,فنانه
eltbkh,الطبخ
tgo3,تقع
alfger,الفجر
ttdkar,تتذكر
ttthkar,تتذكر
ttdhkar,تتذكر
khbez,خبز
fj2a,فجاءه
fjaa,فجاءه
tlaqe,تلاقي
tlake,تلاقي
tlage,تلاقي
shen,صحن
kdamk,قدامك
qdamk,قدامك
gdamk,قدامك
alkhbez,الخبز
akhbarkn,اخباركن
yousef,يوسف
alnfs,النفس
khsesn,خصيصا
agwa,اقوى
akwa,اقوى
aqwa,اقوى
mbhbsh,مابحبش
da3efa,ضعيفه
sorty,صورتي
nzr,نزر
thtz,تهتز
mlhash,ملهاش
mskena,مسكينه
shaorma,شاورما
3shgtk,عشقتك
3shqtk,عشقتك
3shktk,عشقتك
3shg,عشق
3shk,عشق
3shq,عشق
skran,سكران
aldnya,الدنيا
d3eet,دعيت
yjeebk,يجيبك
zdtni,زدتني
bb3ad,ببعد
yrdk,يردك
okhra,اخرى
tbkh,طبخ
yfotk,يفوتك
atbkh,اطبخ
abshrk,ابشرك
tkhon,تخون
yhbk,يحبك
wtnkhan,وتنخان
thbh,تحبه
shrouq,شروق
ghyrteli,غيرتلي
ryrteli,غيرتلي
jw,جو
jabtli,جابتلي
jlta,جلطه
hywanat,حيونات
2jtni,اجتني
ajtni,اجتني
balash,بلاش
ankhmd,انخمد
ahsli,احسلي
myt,ميت
bjeeb,بجيب
srt,صرت
tawjehy,توجيهي
3rft,عرفت
bteaa,بطيئه
bte2a,بطيئه
a3lna,اعلنا
fazo,فازوا
farh,فرح
by3ml,بيعمل
elrqm,الرقم
elrgm,الرقم
elrkm,الرقم
amooot,اموت
aahr,أهر
2ahr,أهر
wrga,ورقه
wrqa,ورقه
wrka,ورقه
qlbie,قلبي
glbie,قلبي
klbie,قلبي
rasna,راسنا
fhmha,فهمها
heel,حيل
2sln,اصلا
asln,اصلا
yb3tlk,يبعتلك
tnhe,تنهي
akhwana,اخوانا
2khwana,اخوانا
allahy,اللهي
rghd,رغد
rrd,رغد
bdhoom,بدهم
3keel,عقيل
3qeel,عقيل
3geel,عقيل
nkhwa,نخوه
snam,صنام
ehsas,احساس
yakhdoo,ياخذه
bnsm3,بنسمع
khbro,خبره
greeb,قريب
qreeb,قريب
kreeb,قريب
d3wat,دعوات
ktoor,كتر
bshar,بشر
enshaala,انشاءالله
farah,فرح
tl3t,طلعت
albait,البيت
alyom,اليوم
ahtmal,احتمال
tany,تاني
3njad,عنجد
jehaz,جهز
alaa,الاء
3laa,علاء
wleh,والله
haleh,حاله
ajeblek,اجيبلك
cho,شو
sho,شو
akherti,اخرتي
2kherti,اخرتي
2mot,اموت
amot,اموت
abtali,ابتلي
y3dmoni,يعدموني
sha3eb,شعب
tfakro,تفكروا
al3bkom,الاعبكم
btenla3eb,بتنلعب
mustafa,مصطفى
ehku,احكوا
kursii,كرسي
ile3teraf,الاعتراف
e3teraf,اعتراف
wb3deha,وبعديها
l3bet,لعبة
bnzel,بنزل
wahde,وحده
ale3teraf,الاعتراف
anazel,انزل
est3edo,استعدو
tejeh,تيجيه
ehdar,احضر
es3ed,اسعد
brkhas,برخص
a3chg,اعشق
a3shg,اعشق
abtsamte,ابتسامتي
tkun,تكون
yekhlekm,يخليكم
ykhlelna,يخلينا
jlteh,جلطه
2yake,اياكي
ayake,اياكي
shosho,شوشو
chocho,شوشو
btshof,بتشوف
btchof,بتشوف
bkrh,بكره
bwrgeke,بورجيكي
rahom,رهوم
tjele,تجيلي
et3athb,اتعذب
tsebo,تصيبه
jalteeen,جالطين
ba3raf,بعرف
yhkelehm,يحكيلهم
tsebne,تصيبني
3arfa, عارفه
shayfen,شايفين
tsho,تصحو
khleko,خليكو
khlekn,خليكن
khlek,خليك
tkht,تخت
ltsahseho,لتصحصحو
mohadhrat,محاضرات
mohadrat,محاضرات
tsebna,تصيبنا
tanyeh,تانيه
3lekm,عليكم
soalef,سوالف
aomo,امه
2omo,امه
trfo,تغفو
tghfo,تغفو
trj3o,ترجعو
btfhami,بتفهمي
faa3a,فائعه
fa23a,فائعه
tkhayali,تخيلي
ahtm,اهتم
mqref,مقرف
mgref,مقرف
mkref,مقرف
lfet,لفت
klm,قلم
qlm,قلم
glm,قلم
tsmemoh,تصميمه
sab3k,سبعك
skhef,سخيف
ykt3k,يقطعك
ygt3k,يقطعك
yqt3k,يقطعك
sndog,صندوق
sndoq,صندوق
sndok,صندوق
tkheb,تخيب
bomh,بومه
alfojl,الفجل
nafso,نفسه
bhal,بهل
ahlaha,احلاها
ordneh,اردنيه
mohbat,محبط
mohbten,محبطين
sorna,صرنا
khlsna,خلصنا
almra,المره
btkhzi,بتخزي
aktar,اكتر
aljay,الجاي
falsafeh,فلسفه
blshna,بلشنا
sorna,صرنا
houzne,حزني
amne,امني
sobhane,سبحان
sobhana,سبحان
yaatik,يعطيك
ttmany, تتمني
sameh,سامح
raekom,رايكم
r2ekom,رايكم
lesh,ليش
lech,ليش
flasheh,فلاشه
flacheh,فلاشه
echtghlet,اشتغلت
echtrlet,اشتغلت
eshtghlet,اشتغلت
eshtrlet,اشتغلت
lnkayf,لنكيف
chhnt,شحنت
shhnt,شحنت
elflasheh,الفلاشه
elflacheh,الفلاشه
raghod,رغود
nwawe,نووي
mofa3el,مفاعل
rarad,رغد
raghad,رغد
chbkt,شبكت
shbkt,شبكت
raseedha,رصيدها
hasrtee,حسرتي
2lsbou3,الاسبوع
alsbou3,الاسبوع
jebe,جيب
brsb,برسب
hasob,حاسوب
mostawa,مستوى
y3eedha,يعيدها
btdkhl,بتدخل
adre,ادري
bnshof,بنشوف
bsaal,بسأل
bs2al,بسأل
sanfora,سنفوره
elnasat,الناسات
b2ede,بأيدي
baede,بأيدي
alward,الورد
hndst,هندسة
brmjeat,برمجة
tjawbni,تجاوبني
byadr,بيئدر
by2dr,بيئدر
tkhsos,تخصص
tgdeer,تقدير
tkdeer,تقدير
tqdeer,تقدير
yhwl,يحول
mdni,مدني
3mara,عماره
habh,حابه
shklha,شكلها
chklha,شكلها
zabta,زابطه
handst,هندسة
3shanha,عشانها
3chanha,عشانها
mo3dla,معدله
yetla3,يطلع
maharat,مهارة
sa3eb,صعب
wa3,واع
be3te,بعطي
hawnha,هونها
ed3ole,ادعولي
3mmar,عمار
bya3ti,بيعطي
mohasba,محاسبه
eslameya,اسلاميه
asaleh,اسئله
2s2leh,اسئله
alkhsran,الخسران
blaash,بلاش
blaach,بلاش
alman3,المانع
mohadrtek,محاضرتك
israa,اسراء
ebchrak,ابشرك
ebshrak,ابشرك
2khdet,اخذت
akhdet,اخذت
btkhdeha,بتخذيها
