Arabizi,Arabic
u3l,علم
mu3l,معلم
u3li,علما
mu3li,معلما
u3lim,علمات
mu3lim,معلمات
3ndy,عندي
ethj,تحجب
tethj,تتحجب
hja,جعك
shja,شجعك
lhmd,لحمد
hmde,حمدل
alhmd,الحمد
lhmde,لحمدل
hmdel,حمدلل
alhmde,الحمدل
lhmdel,لحمدلل
hmdell,حمدلله
alhmdel,الحمدلل
lhmdell,لحمدلله
alhmdell,الحمدلله
lhg,لحق
elhg,الحق
z3l,زعل
tz3l,تزعل
lhdt,لحضة
3dk,عدك
b3dk,بعدك
eby,يبي
nseb,نصيب
seby,صيبي
nseby,نصيبي
tkhm,تخمي
tkhme,تخمين
ogo,وقو
goa,جود
mogo,موجو
ogoa,وجود
mogoa,موجود
ahbk,احبك
atya,اطيب
idd,الد
bidd,بدني
iddi,دنيا
biddi,بدنيا
yaty,ياتي
hyaty,حياتي
hfth,فتهم
shfth,شفتهم
jmal,جمال
malk,مالك
alkm,الكم
jmalk,جمالك
malkm,مالكم
jmalkm,جمالكم
gn,قن
gni,قني
gnig,جنات
ad3ou,ادعول
ad3oul,ادعولن
d3ouln,دعولنا
ad3ouln,ادعولنا
ancha,انشال
anchal,انشالل
anchall,انشالله
mzay,مزين
zayn,زينه
mzayn,مزينه
hayet,حياتن
hayetn,حياتنا
mtra,مطرح
emth,امتح
emtha,امتحا
mthan,متحان
emthan,امتحان
kwn,كون
tkwn,تكون
klb,قلب
klbi,قلبي
qlbi,قلبي
lkhs,لخسر
alkhs,الخسر
lkhsr,لخسرا
khsra,خسران
alkhsr,الخسرا
lkhsra,لخسران
alkhsra,الخسران
mrta,مرتا
rtaa,رتاح
mrtaa,مرتاح
btdh,بتضح
tdhh,تضحك
btdhh,بتضحك
btdhk,بتضحك
lahb,لاهب
ahbl,اهبل
alahb,الاهب
lahbl,لاهبل
alahbl,الاهبل
zhg,زهق
lzhg,لزهق
alzhg,الزهق
ljo,لجو
oo3,ووع
aljo,الجو
ljoo,لجوو
joo3,جووع
aljoo,الجوو
ljoo3,لجووع
aljoo3,الجووع
btkd,بتقد
tkdr,تقدر
btkdr,بتقدر
btq,بتق
btqd,بتقد
btqdr,بتقدر
btg,بتق
tgd,تقد
gdr,قدر
btgd,بتقد
tgdr,تقدر
btgdr,بتقدر
3lee,علين
leen,لينا
3leen,علينا
nfsy,نفسي
2kha,اخرة
t2kha,تاخرة
mt2kha,متاخرة
mtakha,متاخرة
w2e,وائ
2ef,ائف
w2ef,وائف
aef,يفه
waef,وائف
krs,كرش
rsy,رسي
krsy,كرسي
znk,زنخ
aznk,ازنخ
znkh,زنخك
aznkh,ازنخك
khly,خليك
hlyk,ليكي
khlyk,خليكي
alyw,اليو
alywm,اليوم
mchh,مشحر
bhb,بحب
betj,بتجن
betje,بتجنن
oghn,اغني
oghni,اغنيه
shaft,شافتن
2lt,ألت
tly,تلي
2ltl,ألتل
ltly,لتلي
2ltly,ألتلي
altl,قالت
altly,ألتلي
you2,يوئف
youa,يوئف
zour,زوري
oure,وريك
zoure,زوريك
3ls,علش
m3ls,معلش
nag,ناق
ara3,اراع
ra3y,راعي
ara3y,اراعي
sh3o,شعور
btm,بتم
tmt,طمط
btmt,بتمت
tmth,تمتح
mthn,متحن
btmth,بتمتح
tmthn,تمتحن
btmthn,بتمتحن
lep,فون
elep,لفون
leph,فوني
telep,تلفون
eleph,لفوني
teleph,تلفوني
kalba,قالبه
qalb,قلبي
qalba,قالبه
galba,قالبه
b3r,بعر
b3ra,بعرف
btb,بتب
btbl,بتبل
tble,تبلش
btble,بتبلش
yeslam,يسلموو
hams,حمسه
khams,خامسه
anam,انام
kee,كيد
akee,اكيد
af2,فئك
mwaf,موفق
waf2,وفئك
af2h,افئه
mwaf2,موافئ
waf2h,وافئه
mwaf2h,موافئه
wafa,وفئه
mwafa,موفئه
wafah,وافئه
mwafah,موافئه
hyati,حياتي
mlai,مليت
lyoo,ليوم
elyoo,اليوم
btny,بطني
bmot,بموت
sbrk,صبرك
yfk,يفك
yfkr,يفكر
feny,فيني
ltfk,لتفك
ltfkr,لتفكر
y3ne,يعني
bhbk,بحبك
ys3,يسع
ys3d,يسعد
s3dk,سعدك
ys3dk,يسعدك
yake,ياكي
jamel,جمالك
amelk,مالكن
jamelk,جمالكن
atsa,اتصا
atsaw,اتصور
niyal,نيالك
mahal,محليي
bt3,بتع
bt3a,بتعل
t3ak,تعقد
bt3ak,بتعقد
3ag,عقل
t3ag,تعقد
bt3ag,بتعقد
bt3aq,بتعقد
smal,سمال
mall,مالل
asmal,اسمال
small,سمالل
mallh,مالله
asmall,اسمالل
smallh,سمالله
asmallh,اسمالله
slame,سلامت
lamet,لامته
slamet,سلامته
shawa,شاورم
hawar,اورما
shawar,شاورما
lwey,لوين
khid,خدني
bls,بلش
blsa,بالص
blsaf,بالصف
bst3,بستع
t3me,طعمي
bst3m,بستعم
st3me,ستعمل
t3mel,تعمله
3mela,عملها
bst3me,بستعمل
st3mel,ستعمله
t3mela,تعملها
bst3mel,بستعمله
st3mela,ستعملها
bst3mela,بستعملها
nsen,نسان
ensen,انسان
rfte,رفتي
3rfte,عرفتي
ldny,الدن
dnya,لدني
bldny,بالدن
ldnya,الدني
bldnya,بالدني
bhbi,بحبك
enty,انتي
3ey,عيو
eyw,أيو
3eyw,عيون
eywn,يونك
3eywn,عيونك
rchl,شلون
barch,برشلو
archl,رشلون
rchlo,شلوني
barchl,برشلون
archlo,رشلوني
barchlo,برشلوني
aket,اكيت
kete,كيتي
etel,تيلي
haket,حكيتل
akete,كيتيل
ketel,يتيلي
hakete,حكيتيل
aketel,كيتيلي
haketel,حكيتيلي
efs,فسا
nefs,نفسي
bet3,بتعي
et3y,تعيد
bet3y,بتعيد
halqa,حلقات
halg,حلقا
halga,حلقات
halka,حلقات
ymh,يمه
adym,أديم
dymh,ديمه
adymh,أديمه
wyt,يته
sawy,ساوي
awyt,ويته
wyth,يتها
sawyt,سويته
awyth,ويتها
sawyth,سويتها
elsa,الصا
elsar,الصرا
sarah,صراحه
elsara,الصراح
lsarah,لصراحه
elsarah,الصراحه
bayk,بايخ
baykh,بايخه
helw,حلوه
helwe,حلوين
sanl,سنلك
hsanl,حسنلك
ahsanl,احسنلك
fag,فاق
ag3,اقع
fag3,فاقع
o3jn,عجنا
3jna,جنات
mo3jn,معجنا
o3jna,عجنات
mo3jna,معجنات
blz,بال
blza,بالز
lzab,لزبط
zabt,زابط
blzab,بالزب
lzabt,الزبط
blzabt,بالزبط
bod,بود
bodr,بضرب
oqs,اقس
oqse,اقسم
belah,بالله
ejen,جينا
jeni,جيني
tejen,تيجين
ejeni,يجيني
tejeni,تيجيني
msak,مساك
sake,ساكن
msake,مسكيي
sakee,سكيين
msakee,مسكيين
yzm,يزم
btj,بتج
tjn,تجن
btjn,بتجن
tjnn,تجنن
btjnn,بتجنن
b2r,بأر
2ra,ئره
b2ra,بئره
kree,كيري
nshan,نصحان
shane,صحانه
nshane,نصحانه
raay,رأيك
bshan,بشنيع
murh,موره
amurh,اموره
elbh,البح
lbha,لبها
bhar,بحار
elbha,البحا
lbhar,لبحار
elbhar,البحار
smak,سمكا
smaka,سمكات
smakat,سمكاته
neeh,نييح
mneeh,منييح
ades,أديش
otaf,تفائ
motaf,متفائ
otafa,تفائل
tafa2,فائله
motafa,متفائل
otafa2,تفائله
motafa2,متفائله
afaa,ائله
tafaa,فائله
otafaa,تفائله
motafaa,متفائله
bee,بيح
abee,بيعي
tabee,طبيعي
2de,أدي
2der,أدرت
3alek,عليكي
thot,تحطي
eshe,اصحك
mtlk,متلك
skte,سكته
oom,نوم
doom,دووم
mr3,مرع
mr3o,مرعو
r3ob,رعوب
mr3ob,مرعوب
aae,ائل
raae,رائع
aae3,ائعة
raae3,رائعة
ra2e3,رائعة
2ld,الد
oct,كتو
cto,كتو
2ldo,الدك
ldoc,لدكت
doct,دكتو
octo,كتور
2ldoc,الدكت
ldoct,لدكتو
docto,دكتور
2ldoct,الدكتو
ldocto,لدكتور
2ldocto,الدكتور
aldoc,الدكت
aldoct,الدكتو
aldocto,الدكتور
3nde,عندي
ndes,نديش
m3nde,معندي
3ndes,عنديش
m3ndes,معنديش
3mlh,عمله
a3mlh,اعمله
3mlha,عملها
a3mlha,اعملها
2lb,الب
a2lb,ائلب
aalb,ائلب
mae,ماع
smae,سماع
mael,ماعي
ismae,اسماع
smael,سماعي
ismael,اسماعي
ordo,اردن
rdon,ردني
ordon,اردني
hmik,ميكم
yehmi,يحميك
ehmik,حميكم
yehmik,يحميكم
3thm,عتهم
3thma,عثمان
3thman,عثماني
mrah,مرحب
rahb,رحبا
mrahb,مرحبا
hlam,حلام
ahlam,احلام
malik,مليكي
bgr,بقر
bgra,بقرأ
inchl,انشال
inchlh,انشالل
mahmo,محمود
yahe,ياهن
ahef,حفضه
yahef,يحفضه
alamr,الأمر
2lamr,الأمر
tiji,تيجي
nahn,نحنا
almg,المغ
almgh,المغر
almghr,المغرب
lmrr,لمغر
mrre,مغرب
almrr,المغر
lmrre,لمغرب
almrre,المغرب
maht,محتا
htaj,حتاج
ajin,جينك
mahta,محتاج
ahtaj,حتاجي
htaji,تاجين
tajin,اجينك
mahtaj,محتاجي
ahtaji,حتاجين
htajin,تاجينك
mahtaji,محتاجين
ahtajin,حتاجينك
mahtajin,محتاجينك
fatim,فاطمه
bkha,بخاف
daca,دكات
acat,كاتر
cati,كاسي
dacat,دكاتر
acati,كاتره
dacati,دكاتره
iyk,يخا
biyk,بيخا
iykh,يخاف
biykh,بيخاف
hlon,لونك
chlon,شلونك
yi3,يعط
yi3t,يعطي
yi3ti,يعطيك
3afe,عافي
al3af,العاف
l3afe,لعافي
3afeh,عافيه
al3afe,العافي
l3afeh,لعافيه
al3afeh,العافيه
2l3,الع
2l3a,العا
2l3af,العاف
2l3afe,العافي
2l3afeh,العافيه
dact,دكتو
acto,كتور
dacto,دكتور
mii,مين
amii,امين
yabd,يبدا
qif,قفه
wqif,وقفه
wkif,وقفه
gif,قفه
wgif,وقفه
eshb,يشبه
beshb,بيشبه
a3jo,عجوئ
ma3jo,معجوئ
snan,سنان
asnan,اسنان
tansa,تنصحن
tansah,تنصحني
bswe,بسوي
hoo,ووف
wow,واو
hatib,طيبتي
khatib,خطيبتي
b2lk,بئلك
ftur,فطور
turk,طورك
urkm,وركم
fturk,فطورك
turkm,طوركم
fturkm,فطوركم
marta,مرتاح
damirn,ضميرنا
ttfr,تتفر
tfrg,تفرق
ttfrg,تتفرج
3lmn,علمن
naho,ناهم
3lmna,علمنا
lmnah,لمناه
mnaho,مناهم
3lmnah,علمناه
lmnaho,لمناهم
3lmnaho,علمناهم
sert,سيرت
serto,سيرتو
ftour,فطورك
omab,ومبر
omabr,ومبرو
omabro,ومبروك
la3y,لأعي
ala3y,الأعي
la3ya,لأعيا
a3yad,أعياد
ala3ya,الأعيا
la3yad,لأعياد
ala3yad,الأعياد
alp,ألب
lpk,لبك
alpk,ألبك
2lp,ألب
2lpk,ألبك
nebk,نبكي
dayt,داية
bdayt,بداية
salb,قلبي
nku,نكم
benk,بينك
enku,ينكم
benku,بينكم
mune,مناس
unes,ناسب
munes,مناسب
unesa,ناسبه
munesa,مناسبه
n3ra,نعرف
ib3,بعد
yib3,يبعد
hasid,حاسدي
hasidi,حاسدين
mnow,منور
gmr,قمر
kmr,قمر
qmr,قمر
3alay,عليكم
elbo,البر
lbos,لبوش
bose,بوسه
elbos,البوس
lbose,لبوسه
elbose,البوسه
fnk,فنك
kefn,كيفن
efnk,يفنك
fnko,فنكم
kefnk,كيفنك
efnko,يفنكم
kefnko,كيفنكم
netw,نتوض
netwe,نتوضف
nets,نتصر
netse,نستنى
a0,حم
a01,حما
jnni,جنني
tjnni,تجنني
bibt,يبتي
abibt,بيبتي
habibt,حبيبتي
hmek,حميك
yehme,يحميك
ehmek,يحميك
yehmek,يحميكم
hlek,ليكي
ykhle,يخليك
khlek,خليكي
ykhlek,يخليكم
yhan,يهني
anik,نيكي
yhani,يهنيك
hanik,هنيكي
yhanik,يهنيكي
yhne,يهني
hnek,هنيك
neko,نيكم
yhnek,يهنيك
hneko,هنيكم
yhneko,يهنيكم
slme,سلمي
tslme,تسلمي
yas3,يسعد
yas3a,يسعده
as3ad,سعدها
yas3ad,يسعدها
tthan,تتهني
hnee,هنيك
neek,نيكو
eeko,يكوا
yhnee,يهنيك
hneek,هنيكو
neeko,نيكوا
yhneek,يهنيكو
hneeko,هنيكوا
yhneeko,يهنيكوا
ebark,يبارك
feke,فيكي
3gb,عقب
gba,بال
3gba,عقبا
gbal,قبال
3gbal,عقبال
aheb,حبكم
baheb,بحبكم
nten,نتين
tente,تينتي
enten,انتان
tenten,تينتين
ehre,حرمك
hrem,رمكم
yehre,يحرمك
ehrem,حرمكم
yehrem,يحرمكم
malee,مليون
yhnik,يهنيك
hniko,هنيكو
yhniko,يهنيكو
yamk,يامك
ayamk,ايامك
yamko,يامكم
ayamko,ايامكم
ashu,اشوف
ashuf,اشوفك
kuni,كوني
tkuni,تكوني
aru,ارو
3aru,عارو
arus,اروس
3arus,عاروس
3kh,عخي
3khe,عخير
lles,لليش
3rsa,عرسا
rsan,رسان
3rsan,عرسان
wee,ويل
weel,ويلي
hlak,حلاك
ahlak,احلاك
hlako,حلاكم
ahlako,احلاكم
2hlak,احلاك
2hlako,احلاكم
mmm,ممم
mml,ممل
ytmm,يتمم
tmmm,تممل
mmml,مملك
ytmmm,يتممل
tmmml,تمملك
ytmmml,يتمملك
aroo,اروح
3aroo,عاروس
s3e,سعد
ys3e,يسعد
s3ed,سعدك
edko,دكوا
ys3ed,يسعدك
s3edk,سعدكو
3edko,عدكوا
ys3edk,يسعدكو
s3edko,سعدكوا
ys3edko,يسعدكوا
hork,حورك
shork,سحورك
abe3,بيعي
tabe3,طبيعي
zalm,زلمه
aol,ئول
naol,نئول
bnaol,بنئول
bn2,بنئ
bn2o,بنئو
n2ol,نئول
bn2ol,بنئول
ctor,كتور
octor,كتورن
ctorn,تورنا
doctor,دكتورن
octorn,كتورنا
doctorn,دكتورنا
irib,اربد
3ga,عقا
3gal,عقلب
3galb,عقلبك
bhy,بحي
bhya,بحيا
bhyat,بحيات
bhyate,بحياتي
habeb,حبيبت
lobn,لبنا
obna,بنان
bnan,ناني
lobna,لبنان
obnan,بناني
bnani,نانيه
lobnan,لبناني
obnani,بنانيه
lobnani,لبنانيه
wahad,واحده
ahadh,احدها
wahadh,واحدها
wini,ويني
gdh,قضب
gdha,قدها
tfg,تفق
fgn,فقن
gna,قنا
tfgn,تفقن
fgna,فقنا
tfgna,تفقنا
lral,لغال
rali,غالي
elral,الغال
lrali,لغالي
elrali,الغالي
elghal,الغالي
gs,قص
ags,اقص
gse,قصي
nags,ناقص
agse,اقصت
gset,قصتك
nagse,ناقصت
agset,اقصتك
nagset,ناقصتك
tmne,طمني
mnet,منيت
tmnet,تمنيت
mnetk,منيتك
tmnetk,تمنيتك
aked,اكيد
hine,هيني
blmt,بالم
blmta,بالمط
lmtar,المطا
blmtar,بالمطا
bte3,بتعر
bte3m,بتعمل
ybark,يبارك
shalla,شاءالل
nshalla,انشاءال
shallah,اء الله
inshalla,انشاءالل
nshallah,ن شاء ال
inshallah,انشاءالله
labe,لابئ
haj3l,جعلنا
chaj3l,شجعلنا
shaj3l,شجعلنا
ozo,وزو
yfoz,يفوز
fozo,فوزو
yfozo,يفوزو
esma3h,اسمعها
kthe,كثير
horaf,رافيه
khoraf,خرافيه
3og,عقب
ogb,قبا
3ogb,عقبا
ogba,قبال
3ogba,عقبال
okb,قبا
3okb,عقبا
okba,قبال
3okba,عقبال
3oq,عقب
oqb,قبا
3oqb,عقبا
oqba,قبال
3oqba,عقبال
tsee,تصير
guit,قتار
aee,ئيت
laee,لئيت
2ee,ئيت
l2ee,لئيت
salm,سلمو
alme,المي
salme,سالمه
shala,شالات
enshal,انشاءا
nshala,نشالله
enshala,انشاءال
0k,قب
30k,عقب
0kb,قبا
30kb,عقبا
0kba,قبال
30kba,عقبال
0q,قب
30q,عقب
0qb,قبا
30qb,عقبا
0qba,قبال
30qba,عقبال
0g,قب
30g,عقب
0gb,قبا
30gb,عقبا
0gba,قبال
30gba,عقبال
jee,جيب
jeeb,جيبل
eebl,يبلي
jeebl,جيبلي
3rase,عراسي
nlk,نلك
take,اقين
kenl,ينلك
enlk,نلكو
nlko,لكوا
shtak,شتاقه
htake,تاقين
taken,اقينل
akenl,قينلك
kenlk,ينلكو
enlko,نلكوا
mshtak,مشتاقه
shtake,شتاقين
htaken,تاقينل
takenl,اقينلك
akenlk,قينلكو
kenlko,ينلكوا
mshtake,مشتاقين
shtaken,شتاقينل
htakenl,تاقينلك
takenlk,اقينلكو
akenlko,قينلكوا
mshtaken,مشتاقينل
shtakenl,شتاقينلك
htakenlk,تاقينلكو
takenlko,اقينلكوا
mshtakenl,مشتاقينلك
shtakenlk,شتاقينلكو
htakenlko,تاقينلكوا
mshtakenlk,مشتاقينلكو
shtakenlko,شتاقينلكوا
mshtakenlko,مشتاقينلكوا
agen,اقين
genl,ينلك
htage,تاقين
tagen,اقينل
agenl,قينلك
genlk,ينلكو
mshtag,مشتاقه
shtage,شتاقين
htagen,تاقينل
tagenl,اقينلك
agenlk,قينلكو
genlko,ينلكوا
mshtage,مشتاقين
shtagen,شتاقينل
htagenl,تاقينلك
tagenlk,اقينلكو
agenlko,قينلكوا
mshtagen,مشتاقينل
shtagenl,شتاقينلك
htagenlk,تاقينلكو
tagenlko,اقينلكوا
mshtagenl,مشتاقينلك
shtagenlk,شتاقينلكو
htagenlko,تاقينلكوا
mshtagenlk,مشتاقينلكو
shtagenlko,شتاقينلكوا
mshtagenlko,مشتاقينلكوا
htaq,تاقه
aqen,اقين
qenl,ينلك
shtaq,شتاقه
htaqe,تاقين
taqen,اقينل
aqenl,قينلك
qenlk,ينلكو
mshtaq,مشتاقه
shtaqe,شتاقين
htaqen,تاقينل
taqenl,اقينلك
aqenlk,قينلكو
qenlko,ينلكوا
mshtaqe,مشتاقين
shtaqen,شتاقينل
htaqenl,تاقينلك
taqenlk,اقينلكو
aqenlko,قينلكوا
mshtaqen,مشتاقينل
shtaqenl,شتاقينلك
htaqenlk,تاقينلكو
taqenlko,اقينلكوا
mshtaqenl,مشتاقينلك
shtaqenlk,شتاقينلكو
htaqenlko,تاقينلكوا
mshtaqenlk,مشتاقينلكو
shtaqenlko,شتاقينلكوا
mshtaqenlko,مشتاقينلكوا
mnwe,منور
awet,وتنا
wetl,يتله
etlh,يتله
sawet,سويتل
awetl,ويتله
wetlh,يتلها
sawetl,سويتله
awetlh,ويتلها
sawetlh,سويتلها
aen,ينك
waen,وينك
gor,غور
algo,الغو
lgor,لغور
gori,غورث
algor,الغور
lgori,لغورث
gorit,غورثم
algori,الغورث
lgorit,لغورثم
algorit,الغورثم
hleh,ليها
khleh,خليها
bbl,ببل
bbls,ببلش
feha,فيها
blsh,بالش
blsha,بلشان
no3,نوع
3jal,عجال
tyar,طيار
tyara,طياره
gta,قطا
gtar,قطار
bdh,بضح
bdha,بضاي
wele,ويلي
mdol,دلله
amdol,مدلله
hamdol,حمدلله
mlee,مليح
aboo,بوود
3aboo,عبوود
w3g,عقب
w3gb,عقبا
w3gba,عقبال
3kb,عقب
w3kb,عقبا
3kba,قبال
w3kba,عقبال
w3q,عقب
3qb,عقب
w3qb,عقبا
3qba,قبال
w3qba,عقبال
r0,رو
br0,برو
r0k,روك
mbr0,مبرو
br0k,بروك
mbr0k,مبروك
nfse,نفسي
fsee,فسيه
nfsee,نفسيه
abay,بايا
bayb,بايب
habay,حبايب
abayb,بايبي
habayb,حبايبي
3alen,علينا
huu,حصت
uus,صتي
huus,حصتي
feko,فيكم
k2n,كأن
2no,أنو
k2no,كأنو
bhki,بحكي
sow,صور
also,الصو
lsow,لصور
alsow,الصور
rale,غالي
glba,قلبا
3mre,عمري
mcht,مشتا
mchta,مشتاق
chtag,شتاقه
mchtag,مشتاقه
chtage,شتاقين
mchtage,مشتاقين
sede,سيدي
faro,فارو
farou,فاروق
fok,فوق
dras,دراس
drase,دراسه
jmlo,جمله
ajmlo,أجمله
2jm,اجم
2jml,أجمل
2jmlo,أجمله
m3z,معز
3zo,عزو
m3zo,معزو
3zom,عزوم
m3zom,معزوم
bkhb,بخبر
frh,فرح
msaf,مساف
afrh,افره
msafr,مسافر
safrh,سافره
msafrh,مسافره
wshl,وسهل
shla,سهلا
wshla,وسهلا
cd,سي
adeg,ديقي
sadeg,صديقي
sadek,صديقي
adeq,ديقي
sadeq,صديقي
amaa,ماان
zamaa,زماان
nsaho,نساهم
ensaho,انساهم
kek,قيق
dake,دقيق
akek,قيقه
dakek,دقيقه
qeq,قيق
daqe,دقيق
aqeq,قيقه
daqeq,دقيقه
geg,قيق
ageg,قيقه
dageg,دقيقه
3lame,علامه
btkh,بتخو
btkhl,بتخلص
koln,كلنا
ashar,شاريع
mashar,مشاريع
ynz,ينز
nzl,نزل
ynzl,ينزل
nzlo,نزلو
ynzlo,ينزلو
hsas,حساس
ahsas,احساس
haga,حقتي
lolo,لولو
olol,ولول
lolol,لولوي
ololo,ولويش
lololo,لولويش
abod,عبود
wrdh,ورده
rdat,ردات
wrdat,وردات
cn,نو
ecn,كنو
tecn,تكنو
3rasi,عراسي
nghn,نغني
hnel,نيلك
nghne,نغنيل
ghnel,غنيلك
nghnel,نغنيلك
nrn,نغن
nrne,نغني
rnel,غنيل
nelk,نيلك
nrnel,نغنيل
rnelk,غنيلك
nrnelk,نغنيلك
gsh,قشط
onag,ناقش
agsh,قشتك
monag,مناقش
onags,ناقشت
nagsh,اقشتك
monags,مناقشت
onagsh,ناقشتك
monagsh,مناقشتك
onak,وناك
naks,ناقص
aksh,اكشف
monak,مناقش
onaks,ناقشت
naksh,اقشتك
monaks,مناقشت
onaksh,ناقشتك
monaksh,مناقشتك
onaq,ناقش
naqs,ناقص
aqsh,قشتك
monaq,مناقش
onaqs,ناقشت
naqsh,اقشتك
monaqs,مناقشت
onaqsh,ناقشتك
monaqsh,مناقشتك
tgs,تقص
btgs,بتقص
tgse,تقصي
btgse,بتقصر
ode,ودي
mode,مدير
oder,ديير
moder,مديير
rtbt,رتبط
mrtbt,مرتبط
dakt,دكتو
dakto,دكتور
ktora,توراه
daktor,دكتورا
aktora,كتوراه
daktora,دكتوراه
mashr,مشروع
mabs,مبسو
bsoo,سووط
mabso,مبسوط
absoo,بسووط
mabsoo,مبسووط
mhaf,محاف
hafz,حافز
mhafz,محافز
hafza,حافزه
mhafza,محافزه
ab3t,ابعت
3tlk,عتلك
ab3tl,ابعتل
b3tlk,بعتلك
ab3tlk,ابعتلك
b3m,بعم
mll,ملي
b3ml,بعمل
3mll,عمله
mllh,ملها
b3mll,بعمله
3mllh,عملها
b3mllh,بعملها
s3dl,سعدل
ys3dl,يسعدل
s3dli,سعدلي
ys3dli,يسعدلي
bnaz,بنزل
naze,نازل
bnaze,بنزله
nazel,نزلهن
bnazel,بنزلهن
ttkh,تتخو
ttkha,تتخوث
mhtr,محتر
htrm,حترم
mhtrm,محترم
ketl,كيتل
etlk,يتلك
hketl,حكيتل
ketlk,كيتلك
hketlk,حكيتلك
i3n,اعن
i3ne,اعني
ded,ديد
thde,تهدي
hded,حديد
thded,تهديد
mske,مسكي
msken,مسكين
bmz,بمز
bmza,بمزح
bost,بستر
mms,ممس
mmsk,ممسك
shrt,شرته
hrth,رتها
nshrt,نشرته
shrth,شرتها
nshrth,نشرتها
chrt,شرته
nchrt,نشرته
chrth,شرتها
nchrth,نشرتها
wena,وينك
tfd,تفض
tfda,تفضل
tfdal,تفضلي
fdalo,فضلوا
tfdalo,تفضلوا
zlmt,زلمت
lmte,لمتي
zlmte,زلمتي
olk,ولك
kolk,كلكم
btkho,بتخون
tkhon,تخوني
btkhon,بتخوني
tbee,طبيع
beee,بيعي
tbeee,طبيعي
3ze,عزي
3zem,عزيم
zemh,زمها
3zemh,عزيمه
wray,وراي
wa2l,وائل
awa2l,اوائل
waal,وائل
awaal,اوائل
3ow,وين
mad3,مدعو
d3ow,عوين
mad3o,مدعوي
ad3ow,دعوين
mad3ow,مدعوين
absh,ابشر
kool,قوول
qoo,قوو
qool,قوول
gool,قوول
smr,سمر
smra,سمرا
et3j,اطعج
wag3,وقعت
ag3a,اقعه
wag3a,واقعه
gsa,قصه
ol3,لعا
kol3,كلعا
ol3a,لعام
kol3a,كلعام
yn3,ينع
yn3a,ينعا
yn3ad,ينعاد
hlwe,حلوي
nshl,انشا
shll,نشاء
hlla,شاءا
nshll,انشاء
shlla,نشاءا
hllah,شاءال
nshlla,انشاءا
shllah,نشاءال
nshllah,انشاءال
sje,جيل
mesha,ميشان
el3mr,العمر
snh,سنح
oal,وول
goal,قوول
ahbn,احبن
hbna,حبنا
sahbn,صاحبن
ahbna,احبنا
sahbna,صاحبنا
jae,جاي
f3ln,فعلا
nhf,نهف
tnhf,تنهف
yoom,يومه
oomh,ومها
yoomh,يومها
hdn,هدن
ahdn,احظن
hdna,حظنا
lahdn,لاحظن
ahdna,احظنا
lahdna,لاحظنا
hdhn,حظنا
lahdh,لاحظن
ahdhn,احظنا
lahdhn,لاحظنا
o3jb,عجبي
jbee,بيين
mo3jb,معجبي
o3jbe,عجبيي
3jbee,جبيين
mo3jbe,معجبيي
o3jbee,عجبيين
mo3jbee,معجبيين
aek,ايق
raek,رايك
r2e,راي
2ek,ايك
r2ek,رايك
dne,دني
btae,بتاي
taed,تايد
aedn,ايدن
edne,يدني
btaed,بتايد
taedn,تايدن
aedne,ايدني
btaedn,بتايدن
taedne,تايدني
btaedne,بتايدني
bt2,بتأ
bt2e,بتاي
t2ed,تايد
2edn,ايدن
bt2ed,بتايد
t2edn,تايدن
2edne,ايدني
bt2edn,بتايدن
t2edne,تايدني
bt2edne,بتايدني
klame,كلامي
thawe,تحاول
mhs,محس
mhsh,محشو
mhsho,محشوك
zaww,زاوي
zawwe,زاويه
maln,مالن
malna,مالنا
wart,رتوا
nawar,نورتو
awart,ورتوا
nawart,نورتوا
yakht,يختيي
bslm,بسلم
bslmo,بسلمه
ekhta,اختار
bokr,بكره
bekh,بيكح
bekha,بيكحش
ekhas,يكحشو
khash,خاشوق
hasho,اشوقه
bekhas,بيكحشو
ekhash,يكحشون
khasho,خاشوقه
bekhash,بيكحشون
ekhasho,يكحشوني
bekhasho,بيكحشوني
bree,برأي
reeb,غييب
breeb,بغييب
bghe,بغير
ghee,غييب
bghee,بغييب
btet,بتتغ
btetr,بتتغي
btetra,بتتغير
btetg,بتتغي
btetgh,بتتغير
natha,نذاله
damm,دامك
za3l,زعلا
za3la,زعلان
eate,ياتي
heate,حياتي
n3n,نعن
en3n,ينعن
alshb,الشبا
lshba,لشباب
alshba,الشباب
lchb,لشبا
alchb,الشبا
lchba,لشباب
alchba,الشباب
btks,بتقص
tksr,تقصر
btksr,بتقصر
tksro,تقصرو
btksro,بتقصرو
tqs,تقص
qsr,قصر
btqs,بتقص
tqsr,تقصر
qsro,قصرو
btqsr,بتقصر
tqsro,تقصرو
btqsro,بتقصرو
gsr,قصر
tgsr,تقصر
gsro,قصرو
btgsr,بتقصر
tgsro,تقصرو
btgsro,بتقصرو
yalh,ياله
eyal,يالك
neyal,نيالك
eyaln,يالنا
neyaln,نيالنا
gare,قريب
gareb,قريبا
qareb,قريبا
kareb,قريبا
ka3d,قاعد
qa3d,قاعد
yrzo,يرزق
rzog,رزقك
yrzog,يرزقك
zoq,زوق
rzoq,رزقك
yrzoq,يرزقك
rzok,رزقك
yrzok,يرزقك
tadr,تدري
tadre,تدريب
tool,طوول
arake,اراقب
rage,راقي
arage,اراقب
raqe,راقي
araqe,اراقب
afek,افيك
y3afe,يعافي
