Arabizi,Arabic
y2thu,يأذو
yadu,يأذو
y2dhu,يأذو
y2du,يأذو
bqos,بقص
bgos,بقص
bkos,بقص
skhafeh,سخافه
khudlak,خذلك
elrabet,الرابط
elbsl,البصل
elsh3b,الشعب
almasre,المصاري
masre,مصاري
masken,ماسكين
chnenh,شنينه
shnenh,شنينه
iyahen,اياهن
kanhom,كأنهم
k2nhom,كأنهم
jayat,جايات
motnbe,متنبي
jad,جاد
23teni,اعطيني
a3teni,اعطيني
bkait,باكيت
2brahem,ابراهيم
abrahem,ابراهيم
dokhane,دخاني
bkolmkan,بكلمكان
lget,لقط
tnkm3i,تنقمعي
tnqm3i,تنقمعي
tngm3i,تنقمعي
trthe,ترتاحي
da3sh,داعش
elfadhe,الفاضي
elfade,الفاضي
alfadhe,الفاضي
alfade,الفاضي
2lfade,الفاضي
2lfadhe,الفاضي
albso,البسه
aa3daa,اعداء
2a3da2,اعداء
maslahjeh,مصلحجيه
maslahje,مصلحجي
bajre,باجري
b2jre,باجري
kondrah,كندره
ibrahem,ابراهيم
btjrahne,بتجرحني
btjrahehm,بتجرحيهم
ysweha,يسويها
tnjrhe,تنجرحي
khawaldeh,خوالده
oday,عدي
shabi,صحابي
atkhrj,اتخرج
krfna,قرفنا
grfna,قرفنا
qrfna,قرفنا
kls3,كلسع
barqel,بأرقل
bargel,بأرقل
b2rkel,بأرقل
b2rqel,بأرقل
barkel,بأرقل
b2rgel,بأرقل
btkhoth,بتخوث
2khothna,اخوثنا
akhothna,اخوثنا
ykhotho,يخوثو
chntaeti,شنتايتي
shntaeti,شنتايتي
2lmdf3h,المدفعه
almdf3h,المدفعه
slk,سلك
nhas,نحاس
mole3,مولع
wl3,ولع
2lkreh,القريه
algreh,القريه
2lgreh,القريه
alqreh,القريه
2lqreh,القريه
alkreh,القريه
2jat,اجت
ajat,اجت
alatfaaeh,الاطافئيه
2l2tfa2eh,الاطافئيه
tfat,طفت
aldneh,الدنيا
2ldneh,الدنيا
dkhol,دخول
kchfeh,كشفيه
kshfeh,كشفيه
mo3amalat,معاملات
kherallh,خيرالله
kher2llh,خيرالله
sjad,سجاد
2lwaber,الوبر
alwaber,الوبر
khshn,خشن
khchn,خشن
lwnhm,لونهم
braq,براق
brag,براق
brak,براق
altf,الطف
2ltf,الطف
m3tem,معتم
althhabi,الذهبي
2ldhhabi,الذهبي
aldhabi,الذهبي
2lthhabi,الذهبي
2ldhabi,الذهبي
aldhhabi,الذهبي
albni,البني
albni,البني
2lbni,البني
bttwag3u,بتتوقعو
bttwak3u,بتتوقعو
bttwaq3u,بتتوقعو
harb,حرب
blordon,بالاردن
bbaino,ببينو
elghreb,الغريب
elrreb,الغريب
koborha,كبرها
mrdhe,مرضي
mrde,مرضي
tbeb,طبيب
sokrterh,سكرتيره
bdayet,بدايات
nhayat,نهايات
3gle,عقلي
3qle,عقلي
3kle,عقلي
tahont,طاحونة
2l3gel,العقل
al3gel,العقل
2l3kel,العقل
al3qel,العقل
al3kel,العقل
2l3qel,العقل
mbtonh,مبطونه
fj3aneh,فجعانه
mfjou3,مفجوع
ya3eni,ياعيني
slat,صلاة
alnbe,النبي
2lnbe,النبي
hjm,حجم
khshm, خشم
3eltna,عيلتنا
amrmouch,ام رموش
amrmoush,ام رموش
2mrmoush,ام رموش
2mrmouch,ام رموش
rmouchha,رموشها
rmoushha,رموشها
hot,حط
3d3seh,عدعسه
btfkrehom,بتفكريهم
shb3anen,شبعانين
moustfh,مصطفى
knb,كنب
frshat,فرشات
frchat,فرشات
tashkelt,تشكيلة
bakleh,بكله
sous,سوس
shoklth,شوكلاته
dbs,دبس
rman,رمان
sh3er,شعير
kmh,قمح
qmh,قمح
gmh,قمح
mfateh,مفاتيح
alghaz,الغاز
2lraz,الغاز
2lghaz,الغاز
alraz,الغاز
dha3o,ضاعو
da3o,ضاعو
wlkhrba,والكهربا
mgtou3h,مقطوعه
mqtou3h,مقطوعه
mktou3h,مقطوعه
bkhlfn,بخلفن
wbrmn,وبرمن
gte3h,قطيعه
qte3h,قطيعه
kte3h,قطيعه
tqt3hom,تقطعهم
tgt3hom,تقطعهم
tkt3hom,تقطعهم
zenet,زينة
zenethom,زينتهم
3lbet,عالبيت
thbehom,ظبيهم
dhbehom,ظبيهم
dbehom,ظبيهم
labfhmo,لابفهمو
bsskhmo,بصخمو
gbr,قبر
kbr,قبر
qbr,قبر
egbrhom,يقبرهم
eqbrhom,يقبرهم
ekbrhom,يقبرهم
khlfh,خلفه
mr3a,مرعى
wglt,وقلة
wqlt,وقلة
wklt,وقلة
sn3a,صنعه
embareh,امبارح
lyhke,اليحكي
mla3eb,ملعب
koret,كرة
elqdm,القدم
elgdm,القدم
elkdm,القدم
elshate2eyeh,الشاطئيه
elshateaeyeh,الشاطئيه
mlyaneh,مليانه
nshoflak,نشوفلك
ekhtar,اختار
2l3abhom,العابهم
al3abhom,العابهم
khtereh,خطيره
mraouh,مراوح
bardh, بارده
sheaten,شياطين
qroud,قرود
kroud,قرود
groud,قرود
mouz,موز
3zaha2,عزهأ
3zahaa,عزهأ
hnood,هنود
aluom,اليوم
dayerh,دايره
elgesa,القصه
khallena,خلينا
nshofak,انشوفك
nshofak,انشوفك
nchofak,انشوفك
nenbaset,ننبسط
2rja2,ارجاء
arjaa,ارجاء
arn,ارن
mnshoof,منشوف
wgtha,وقتها
ta3al,تعال
ta3alo,تعالو
ne3mal,نعمل
fatleh,فتله
elaarjaa,الارجاء
el2arja2,الارجاء
wkelk,وكيلك 
allahwkelk,اللهوكيلك
baman,بأمان
b2man,بأمان
swetlk,سويتلك
tahshesh,تحشيش
berodo,بردو
3aba3dh,عبعض
3aba3d,عبعض
mohannad,مهند
bsraha,بصراحه
ambareh,امبارح
2mbareh,امبارح
mzbot,مزبوط
tarkak,تاركك
sharo,شره
btl3lo,بطلعلو
iyah,اياه
e3tbro,اعتبرو
shwyt,شوية
tayeh,تايه
mabrdha,مابرضى
mabrda,مابرضى
bgdaish,بقديش
bkhmseh,بخمسه
bsb3h,بسبعه
akyef,اكيف
bnfokh,بنفخ
msweyat,مسويات
blkrk,بالكرك
tfjer,تفجير
mosebty,مصيبتي
mbly,مبلي
agso,اقصه
akso,اقصه
aqso,اقصه
3rs,عرص
bhlbld,بهالبلد
asmrane,اسمراني
2smrane,اسمراني
mshtaglk,مشتاقلك
mnl3b,منلعب
wlaashal,ولااسهل
wla2shal,ولااسهل
samhne,سامحني
msbha,مسبحه
sofra,سفره
shrfk,شرفك
bn3dll,بنعدل
thkryat,ذكريات
fog,فوق
elskn,السكن
z3lth,زعلته
ahot,احط
blmwdho3,بالموضوع
blmwdo3,بالموضوع
elbage,الباقي
fokhar,فخار
yksr,يكسر
b3dho,بعضه
b3do,بعضه
btlzmne,بتلزمني
mabtlzmne,مابتلزمني
3aga3,عقاع
bwjhe,بوجهي
beje,بيجي
yl3n,يلعن
z3ltk,زعلتك
z3ltkom,زعلتكم
rade3,رضيع
radhe3,رضيع
loqma,لقمه
logma,لقمه
lokma,لقمه
yawele,ياويلي
3nhom,عنهم
2kn3thom,اقنعتهم
2qn3thom,اقنعتهم
2gn3thom,اقنعتهم
aqn3thom,اقنعتهم
agn3thom,اقنعتهم
akn3thom,اقنعتهم
y2jlo,يأجلو
yajlo,يأجلو
almshwar,المشوار
2lmshwar,المشوار
wdbrt,ودبرت
gltle,قلتلي
btlo,بطلو
yl3bo,يلعبو
yrwho,يروحو
bainatna,بيناتنا
eltlfon,التلفون
wmnokhth,ومنوخذ
etsal,اتصال
thane,ثاني
wmngol,ومنقول
alo,الو
bshtre,بشتري
ghrad,غراض
ghradh,غراض
rrad,غراض
rradh,غراض
halyan,حاليا
zo3be,زعبي
enteh,انته
elaatha,الاذى
el2atha,الاذى
ahdeek,اهديك
oghnyet,اغنية
ornyet,اغنية
swaitlk,سويتلك
bt3rfni,بتعرفني
ahkellak,احكيلك
tamni,طمني
3rdhk,عرضك
3rdk,عرضك
kasdk,قصدك
gasdk,قصدك
qasdk,قصدك
mlh,ملح
khal,خل
dore,دوري
latkhaf,لاتخاف
alkhtbot,الخطبوط
3alg,عالق
3alk,عالق
3alq,عالق
3bdallah,عبدالله
blkhair,بالخير
bglb,بقلب
myztk,ميزتك
fdhayeh,فضايح
fdayeh,فضايح
saket,ساكت
l3dm,العدم
eltfrr,التفرغ
eltfrgh,التفرغ
sadre,صدري
knent,قنينة
qnent,قنينة
gnent,قنينة
rdhom,ردهم
astort,اسطورة
bhbne,بحبنبي
bylftne,بيلفتني
nfsha,نفسها
shkhsetha,شخصيتها
haleg,حالق
azghr,اصغر
khwan,خوان
azghar,اصغر
azrar,اصغر
bdrous,بدرس
edara,اداره
waled,وليد
rqmk,رقمك
daylk,ضايلك
fasel,فاصل
fsl,فصل
allahoma,اللهما
zed,زيد
barklkom,باركلكم
shoghol,شغل
elndef,النضيف
mskreh,مسكره
tnzlhom,تنزلهم
saify,صيفي
mesthleh,مستاهله
bkhze,بخزي
odros,ادرس
btlaai,بتلائي
btla2i,بتلائي
btlaki,بتلاقي
btlagi,بتلاقي
btlaqi,بتلاقي
kulshe,كلشي
qwm,قوم
kwm,قوم
gwm,قوم
bns2el,بنسال
bnsael,بنسال
jam3tna,جامعتنا
dcatra,دكاتره
bsa3do,بساعدو
bnjhona,بنجحونا
khrej,خريج
mtakher,متاخر
btsha,بتصحا
bjreb,بجرب
tholatha,ثلاثاء
khames,خميس
thsdni, تحسدني
thsdne,تحسدني
sbah,صباح
mfhom,مفهوم
almfhom,المفهوم
darore,ضروري
bttkhraje,بتتخرجي
tqreban,تقريبا
mslhtk,مصلحتك
btdrose,بتدرسي
adawim,اداوم
ba3tel,بعطل
ba3tel,بعطل
3atle,عطلي
ahslk,احسلك
sheklu,شكله
hamdullah,حمدلله
blargelh,بالارجليه
bl2rgelh,بالارجليه
shadeh,شده
blzabt,بالزبط
zfeh,زفه
saltyeh,سلطيه
ga3den,قاعدين
golna,قلنا
nnbst,ننبسط
2emta,ايمتى
aemta,ايمتى
bblshu,ببلشو
y3alku,يعلقو
y3alqu,يعلقو
y3algu,يعلقو
alswar,الصور
edarh,اداره
gherk,غيرك
mtwel,مطول
hdado,حددو
mahdado,ماحددو
nazlen,نازلين
mthbten,مثبتين
arabiat,عربيات
tdalek,تضلك
tfakri,تفكري
tseri,تصيري
tndmi,تندمي
tdali,تضلي
nafshom,نفسهم
kolshy,كلشي
farq,فرق
farg,فرق
fark,فرق
tfahom,تفاهم
btkhzi,بتخزي
zhget,زهقت
irbed,اربد
arja3,ارجع
t2kher,تأخر
takher,تأخر
ka2no,كأنو
kaano,كأنو
febaly,فيبالي
el3mor,العمر
elmadid,االمديد
kolsana,كلسنه
walashi,ولااشي
watha,واذا
w2tha,واذا
sahtain,صحتين
tl3li,طلعلي
jawk,جوك
mrakzh,مركزه
bnesbh,بنسبه
snen,سنين
hdrta,حضرته
lahta,لحتى
bttl3,بتطلع
bowsalni,بوصلني
bowsalni, بوصلني
esaileh,اسأليه
es2ileh,اسأليه
zyadeh,زياده
yfoz,يفوز
teslay,تسألي
yasalam,ياسلام
mnha,منها
l2nk,لأنك
lank,لأنك
khayf,خايف
noshkor,نشكر
nhfan,نحفان
khalid,خالد
rlt,غلطت
ghlt,غلطت
bhaqha,بحقها
bhagha,بحقها
bhakha,بحقها
bjaweb,بجاوب
oktob,اكتب
ghltaneh,غلطانه
rltaneh,غلطانه
tlft,تلفت
nazark,نزرك
t3mlk,تعملك
maknto,مكانته
bt3rfu,بتعرفو
shklha,شكلها
hablah,هبله
momkin,ممكن
talib,طالب
lisatekn,لساتكن
hyha,هيها
3mltli,عملتلي
deraseh,دراسه
b3rfha,بعرفها
mab3rfo,مابعرفو
3amlito,عاملتو
shrty,شرطي
chrty,شرطي
nomh,نومه
bhko,بحكو
shn3a,شنعه
ahkelhm,احكيلهم
lazemen,لازمين
afeg,افيق
afeq,افيق
afek,افيق
2ga3d,اقعد
aga3d,اقعد
mwafqa,موفقه
mwafka,موفقه
mwafga,موفقه
lisatek,لساتك
lisatekm,لساتكم
bttrayry,بتتغيري
bttghayry,بتتغيري
bttghaeri,بتتغيري
bttraeri,بتتغيري
fakrte,فكرتي
thawl,تحول
bmzh,بمزح
rawan,روان
latkhaf,لاتخاف
wad3o,وضعه
darbteha,ضربتيها
mashawe,مشاوي
3shgy,عشقي
3eshge,عشقي
walahi,واللهي
bhbke,بحبكي
okhtkm, اختكم
knafe,كنافه
moz,موز
bezahlek,بزحلق
bezahleq,بزحلق
bezahleg,بزحلق
bthbohm,بتحبوهم
tehko,تحكو
3afaf,عفاف
norhm,نورهم
dictatory,ديكتاتوري
wasth,واسطه
3afofe,عفوفو
sebek,سيبك
lazanya,لازانيا
awili,اويلي
nerdeh,نيرده
yakhte,يااختي
aghalbk,اغلبك
aralbk,اغلبك
akhdti,اخذتي
daftri,دفتري
bakhdu,باخدو
tkhafesh,تخافيش
sefer,صفر
sab3a,سبعه
ba3mlkom,بعملكم
tes3a,تسعه
sag3a,سقعه
bag3a,بقعه
ballahe,باللهي
lesatne,لساتني
makhade,ماخذه
nescafe,نسكافيه
reshh,ريشه
rechh,ريشه
asahseh,اصحصح
kdame,قدامي
qdame,قدامي
gdame,قدامي
jedan,جدا
azhag,ازهق
azhak,ازهق
azhaq,ازهق
hamdolella,حمدلله
yeslamu,يسلمو
habebti,حبيبتي
3afofe,عفوفي
mowasfat,مواصفات
ahlamha,احلامها
gabelne,قابليني
qabelne,قابليني
kabelne,قابليني
el2sala,الاصاله
elasala,الاصاله
wqto,وقته
wkto,وقته
wgto,وقته
howeh,هوه
m3lem,معلم
wasta,واسطه
3arask,عراسك
3rnos,عرنوس
reshe,ريشه
ba3ml,بعمل
ba3mlha,بعمللها
mwkal,موكل
kraten,كراتين
baskout,بسكوت
chabs,شبس
shabs,شبس
bortogal,برتقال
bortoqal,برتقال
bortokal,برتقال
moskeleta,موسكيلته
ftbol,فطبول
mnla3bhm,منلاعبهم
byt,بيت
beout,بيوت
bchrahlha,بشرحلها
bshrahlha,بشرحلها
bshrahlkm,بشرحلكم
wenko,وينكو
rabrh,غبره
ghabrh,غبره
dmou3e,دموعي
kthro,كثرو
tga3t,طقعت
khrbaneh,خربانه
khleko,خليكو
bnqol,بنقول
bngol,بنقول
bnkol,بنقول
kshnahm,كسحناهم
bda3a,بضاعه
bdha3a,بضاعه
kasdeh,كاسده
qlab,قلاب
klab,قلاب
glab,قلاب
alnwaya,النوايا
2lnwaya,النوايا
zmbrk,زمبرك
albrdaya,البردايا
2lbrdaya,البردايا
jsar,جسر
alhded,الحديد
2lhded,الحديد
asmant,اسمنت
3amara,عماره
mkhrda3a,مخردعه
boates,بواطيس
wten,وطين
mjari,مجاري
faydha,فايضه
fayda,فايضه
mkab,مكب
nofayat,نفايات
whaweat,وحاويات
hrayk,حرايق
hrayg,حرايق
hrayq,حرايق
lhba,لهبه
dfa,دفا
3fa,عفى
shlonko,شلونكو
chlonko,شلونكو
3l3afya,عالعافيه
qle,قلي
kle,قلي
gle,قلي
zet,زيت
wdolna,ودولنا
dwali,دوالي
mlfouf,ملفوف
flefla,فليفله
3rmt,عرمط
mloukhea,ملوخيه
mln,ملن
2l2ardh,الارض
alaardh,الارض
2l2ard,الارض
alaard,الارض
doge,دقي
doqe,دقي
doke,دقي
thoum,ثوم
wchwet,وشوية
wshwet,وشوية
nkht,نكهة
aljbna,الجبنه
lwzeat,لوزيات
amskoha,امسكوها
2mskoha,امسكوها
jtla,جطله
khrbtha,خربتها
okhowth,وخوث
ykhothej,يخوثج
jbnak,جبناك
ya3bd,ياعبد
alm3en,المعين
2lm3en,المعين
twase,طواسي
kasat,كاسات
sharab,شراب
charab,شراب
fnajen,فناجين
sbe,صبي
sada,ساده
shfaf,شفاف
chfaf,شفاف
shahota,شاحوطه
chahota,شاحوطه
2lbrezeh,البريزه
albrezeh,البريزه
chln,شلن
shln,شلن
akhoshln,اخوشلن
akhochln,اخوشلن
krouch,قروش
qroush,قروش
kroush,قروش
qrouch,قروش
grouch,قروش
groush,قروش
frata,فراطه
frtte,فرطتي
nera,نيره
alshwei,الا شوي
alchwei,الا شوي
2lchwei,الا شوي
2lshwei,الا شوي
3srto,عصرتو
m3sra,معصره
chwal,شوال
shwal,شوال
2ltnaka,التنكه
altnaka,التنكه
lbn,لبن
rayb,رايب
bedh,بيض
bed,بيض
mzar3,مزارع
hmer,حمير
rnam,غنم
ghnam,غنم
ma3ez,ماعز
jajat,جاجات
jrbe,جربي
mstheh,مستحيه
rzg,رزق
rzq,رزق
rzk,رزق
azg,ازق
2zg,ازق
bchklk,بشكلك
bshklk,بشكلك
khrfan,خرفان
3odh,عوض
3od,عوض
khabera,خبيره
khmera,خميره
foreh,فوريه
3la2llh,علالله
3laallh,علالله
t3ol,تعول
mchateb,مشاطيب
mshateb,مشاطيب
m3tob,معطوب
m3toba,معطوبه
re2te,رئتي
reate,رئتي
2tnfas,اتنفس
atnfas,اتنفس
mghasne,مغصني
mrasne,مغصني
br2ye,برايي
braye,برايي
mshkleh,مشكله
arb3a,اربعا
nslmu,نسلمو
eltlata,التلاته
jahezen,جاهزين
ndemt, ندمت
andemt,اندمت
samahet,سامحت
anam,انام
atosh,اطش
arme,ارمي
armehen,ارميهن
2rmehen,ارميهن
atzaker,اتزكر
drase,دراسه
3otle,عطله
yahasra,ياحسره
nskro,نسكرو
ensrag,انسرق
maslaha,مصلحه
maaele,ماايلي
ma2ele,ماايلي
net3arf,نتعرف
a3mlu,اعملو
elahya2,الاحياء
elahyaa,الاحياء
ahya2,احياء
ahyaa,احياء
madhi,ماذا
mathi,ماذا
madi,ماذا
khereb,خرب
msaker,مسكر
bwjhna,بوجهنا
goltlk,قولتلك
koltlk,قولتلك
qoltlk,قولتلك
bakder,بقدر
baqder,بقدر
bagder,بقدر
embarake,امبارك
3alekm,عليكم
metzakr,متزكر
maqlb,مقلب
maklb,مقلب
maglb,مقلب
mbarke,مباركه
nawrt,نورت
tkhalehm,تخليهم
as2eleh,اسئله
asaeleh,اسئله
shosmo,شسمو
erfa3,ارفع
fkrtk,فكرتك
gasereh,قصيره
mathaln,مثلا
tolek,طولك
bte3male,بتعملي
naymeh,نايمه
madeh,ماده
tarekh,تاريخ
meladek,ميلادك
gom3ah,جمعه
mobarkeh,مباركه
jebne,جيبني
sabhk,صباحك
2kotbe,اكتبي
akotbe,اكتبي
baktb,بكتب
asol,اسول
fekter,فيكتير
klmeh,كلمه
btekraheha,بتكرهيها
elmasabat,المسبات
bseta,بسيطه
shbdarene,شبدريني
blsodfa,بالصدفه
bhkelkm,بحكيلكم
bkafekk,بكفيك
3achan,عشان
3ashan,عشان
atakad,اتاكد
at2kad,اتاكد
tbkhtu,طبختو
warag,ورق
waraq,ورق
warak,ورق
3nbna,عنبنا
drbi,دربي
ya3me,ياعمي
jdk,جدك
hasek,حاسك
hawli,حولي
rwhte,روحتي
b3trif,بعترف
y3trf,يعترف
bahar,بحر
bz3al,بزعل
yet3araf,يتعرف
msari,مصاري
btqsf,بتقصف
btgsf,بتقصف
btksf,بتقصف
mokrif,مقرف
moqrif,مقرف
mogrif,مقرف
bkhayrak,بخيرك
lattlb,لاتطلب
ghayrha,غيرها
sorit,صورة
btkhzehom,بتخزيهم
alnas,الناس
bal3ed,بالعيد
3mltoha,عملتوها
wantu,وانتو
w2ntu,وانتو
wen3ad,وينعاد
wslameh,وسلامه
kwys,كويس
mshtaglk,مشتاقلك
mshtaqlk,مشتاقلك
mshtaklk,مشتاقلك
mkhlek,مخليك
ehtyat,احتياط
ahkehm,احكيهم
farg,فارق
almdrseh,المدرسه
2lmdrseh,المدرسه
alben,ئلبين
2lben,ئلبين
ytos,يطس
benet,بنت
elmonaseb,المناسب
elshab,الشب
elbent,البنت
btfrg, بتفرق
btetkhawath,بتتخوث
jawabet,جاوبت
2ndari,انداري
andari,انداري
nrohlna,نروحلنا
nakol,ناكل
mnsaf,منسف
nkafeh,نكفيه
bnqrir,بنقرر
hlklmten,هالكلمتين
mnawer,منور
b2hlo,باهلو
bahlo,باهلو
bttshmt,بتتشمت
m3hom,معهم
makhsro,ماخسروا
tet2damlk,تتأدملك
tetadamlk,تتأدملك
tetkdamlk,تتقدملك
tetgdamlk,تتقدملك
tetqdamlk,تتقدملك
blfet,بلفت
nzrak,نزرك
blbent,بالبنت
qa3id,قاعد
ka3id,قاعد
ga3id,قاعد
tl3o,طلعو
bshelo,بشيلو
brja3,برجع
bngous,بنقص
yshb3ek,يشبعك
dakhel,داخل
shogholhm,شغلهم
shorolhm,شغلهم
bjozlk,بجوزلك
bt3rfne,بتعرفني
thlef,تحلف
haiate,حياتي
akadle,اكدلي
ahkelak,احكيلك
2hkelak,احكيلك
wheatk,وحياتك
bhebak,بحبك
ajwebtak,اجوبتك
mokhtasara,مختصره
bthebha,بتحبها
elbenet,البنت
rhayef,رهيف
m3awaq,معوق
m3awag,معوق
m3awak,معوق
oghnyet,اغنية
ornyet,اغنية
saraht,صارحت
tzkrtk,تزكرتك
marat,مرات
bshofak,بشوفك
mohadrt,محاضرة
el2amwal,الاموال
elaamwal,الاموال
byehko,بيحكو
ytsawar,يتصور
binkhaf,بنخاف
mnkom,منكم
bay,باي
b2y,باي
takhsosak,تخصصك
yarmouk,يرموك
bhiatk,بحياتك
2ljam3a,الجامعه
aljam3a,الجامعه
kiefk,كيفك
gwak,قوك
elm3any,المعاني
gwet,قويت
2lmhabeh,المحبه
almhabeh,المحبه
lwesh,لويش
eljmhor,الجمهور
sgt,سقط
skt,سقط
sqt,سقط
mshark,مشارك
t3brni,تعبر
t3br,تعبر
ghrtne,قهرتني
zalmah,زلمه
tl3te,طلعتي
tl3te,طلعتي
m3ani,معاني
eshy,اشي
tayka,طايقه
tayqa,طايقه
tayga,طايقه
shraideh,شريده
bnmzhsh,بنمزحش
wshu,وشو
takhsosakm,تخصصكم
aldftar,الدفتر
2ldftar,الدفتر
bdnk,بدنك
mfesh,مافيش
btsha,بتصحى
kstak,قصتك
gstak,قصتك
qstak,قصتك
qstakm,قصتكم
gstakm,قصتكم
kstakm,قصتكم
akbrhm,اكبرهم
2kbrhm,اكبرهم
nawy,ناوي
nwry,نوري
2nshallah,ان شاء الله
anshallah,ان شاء الله
mnaked,منأكد
mn2ked,منأكد
bljam3,بالجامع
tayka,طايقه
tayqa,طايقه
tayga,طايقه
aldawam,الدوام
kdem,قديم
gdem,قديم
qdem,قديم
nyalk,نيالك
alkesem,القسم
algesem,القسم
2lgesem,القسم
2lkesem,القسم
alqesem,القسم
2lqesem,القسم
bnf3sh,بنفعش
ahdah,اهداه
2hdah,اهداه
3shert,عشيرة
3chert,عشيرة
tnwrh,تنوره
ra3ena,راعينا
mratk,مرتك
wladk,ولادك
tghert,تغيرت
trert,تغيرت
fsol,فصول
aboab,ابواب
2boab,ابواب
ftho,فتحو
sbhanallh,سبحانالله
sbhan2llh,سبحانالله
smk,سمك
alrbany,الرباني
2lrbany,الرباني
2l3rby,العربي
al3rby,العربي
mtnahea,متناهيه
mntthm,منتظم
mntdhm,منتظم
mntdm,منتظم
trba,تربى
tsalho,تصالحو
alshemaleh,الشماليه
alchemaleh,الشماليه
2lchemaleh,الشماليه
2lshemaleh,الشماليه
d3m,دعم
atham,اتهام
2tham,اتهام
rart,غارة
ghart,غارة
2ltrh,الطره
altrh,الطره
2ljnwbey,الجنوبيه
aljnwbey,الجنوبيه
en3kas,انعكاس
alantkhabat,الانتخابات
2l2ntkhabat,الانتخابات
mstshar,مستشار
mstchar,مستشار
sakten,ساقطين
sagten,ساقطين
saqten,ساقطين
mrflen,مغفلين
mghflen,مغفلين
awhena,اوحينا
2whena,اوحينا
dhan,دهان
rhmt,رحمة
alnhar,النهار
2lnhar,النهار
2traf,اطراف
atraf,اطراف
yarb,يارب
2lso2al,السؤال
alsoaal,السؤال
3men,عمين
2hblo, اهبلو
ahblo, اهبلو
echtariti,اشتريتي 
eshtariti,اشتريتي 
llawlad,للولد 
eltqom,الطقم 
eltgom,الطقم 
eltkom,الطقم 
khelso,خلصو 
sog,سوق 
soq,سوق 
sok,سوق 
bshare3,بشارع 
bchare3,بشارع 
elmsari,المصاري 
3shren,عشرين 
3chren,عشرين 
grthh,قرظه 
krdhh,قرظه 
krthh,قرظه 
qrdhh,قرظه 
qrthh,قرظه 
grdhh,قرظه 
krdh,قرظه 
grdh,قرظه 
qrdh,قرظه 
bserlk,بصيرلك 
hsabko,حسابكو
aftrna,افطرنا 
baket,باكيت 
elarradh,الاغراض 
elarrad,الاغراض 
elaghrad,الاغراض 
elaghradh,الاغراض 
fog,فوق 
fok,فوق 
foq,فوق 
naym,نايم 
3yt,عيط 
a3teteh,اعطيتيه 
thmelh,تحميله 
m3sbeh,معصبه 
m3sbh,معصبه 
btkhoth,بتخوث 
bl3b,بلعب 
nar,نار
faq3en,فاقعين 
fag3en,فاقعين 
fak3en,فاقعين 
brd,برد 
elmarohah,المروحه 
n3san,نعسان 
dewan,ديوان 
esma3i,اسمعي 
sorili,صوريلي 
modfah,موظفه 
modhfah,موظفه 
mothfah,موظفه 
tlbt,طلبت 
tmredh,تمريض
tmred,تمريض
salato,سالتو
s2lato,سالتو
3skari,عسكري 
eb3athi,ابعثي 
na3meh,ناعمه 
elkhah,القحه 
elqhah,القحه 
elghah,القحه 
dwa,دوا 
khmol,خمول 
mdhayg,مظايق 
mdayq,مظايق 
mthayq,مظايق 
mdayg,مظايق 
mdhayk,مظايق 
mthayg,مظايق 
mdayk,مظايق 
mthayk,مظايق 
mdhayq,مظايق 
nfakh,نفاخ 
hami,حامي 
mnfokh,منفوخ 
rdh3toh,رضعته 
rd3toh,رضعته 
bshrbha,بشربها 
bchrbha,بشربها 
mchare3,مشاريع 
mshare3,مشاريع 
assi,اسسي 
2ssi,اسسي 
halek,حالك 
elawal,الاول 
ahmlh,احمله 
btkhtafo,بتختفو 
elhet,الحيط 
bsfon,بصفن 
rwgi,روقي 
rwqi,روقي 
rwki,روقي 
tbkh,طبخ 
msharkah,مشاركه 
mcharkah,مشاركه 
btbq,بطبق 
btbg,بطبق 
btbk,بطبق 
elwsfat,الوصفات 
elmal,المال
ras,راس
ajaweb,اجاوب 
elmsari,المصاري 
b3toni,بعطوني 
elarradh,الاغراض 
elarrad,الاغراض 
elaghrad,الاغراض 
elaghradh,الاغراض 
astrl,استغل 
astghl,استغل 
t3lmto,تعلمتو 
btsrq,بتسرق 
btsrg,بتسرق 
btsrk,بتسرق 
jzdan,جزدان 
eltbkh,الطبخ 
tlb,طلب 
3leko,عليكو 
btmchi,بتمشي 
btmshi,بتمشي 
khalsah,خالصه 
eldorah,الدوره 
3chan,عشان 
3shan,عشان 
tkhbsi,تخبصي 
tbkhat,طبخات 
tlben,طلبين 
qserh,قصيره 
kserh,قصيره 
gserh,قصيره 
trodech,ترديش 
trodesh,ترديش 
shtoyeh,شتويه 
chtoyeh,شتويه 
mftol,مفتول 
mkmorah,مكموره 
mortarben,مغتربين 
moghtarben,مغتربين 
tlab,طلاب 
elsakhen,الساخن 
belshta,بالشتاء
belchta,بالشتاء
bt3rfch,بتعرفش 
bt3rfsh,بتعرفش 
t3mlhom,تعملوهم 
ttknihom,تتقنيهم 
ttqnihom,تتقنيهم 
ttgnihom,تتقنيهم 
elmodn,المدن 
bshtaho,بشتهو 
bchtaho,بشتهو 
bdf3o,بدفعو 
latl3,لاطلع 
msrofi,مصروفي 
elkarshat,الكرشات 
elkarchat,الكرشات 
ftt,فتت
bnchtari,بنشتري 
bnshtari,بنشتري 
el3ajen,العجين 
moryhah,مريحه 
mghlf,مغلف 
mrlf,مغلف 
mlahthah,ملاحظه 
mlahdhah,ملاحظه 
mlahdah,ملاحظه 
mtnchk,مطنشك
